Wavelength (nm)	Rel. spec. intensity (dB)
842.699	29.722
842.722	29.722
842.746	29.694
842.769	29.694
842.792	29.713
842.815	29.731
842.839	29.717
842.862	29.722
842.885	29.795
842.909	29.699
842.932	29.703
842.955	29.680
842.978	29.750
843.002	29.647
843.025	29.717
843.048	29.689
843.071	29.657
843.095	29.736
843.118	29.741
843.141	29.703
843.164	29.694
843.188	29.722
843.211	29.619
843.234	29.768
843.257	29.754
843.281	29.717
843.304	29.764
843.327	29.717
843.350	29.717
843.374	29.717
843.397	29.741
843.420	29.675
843.443	29.713
843.466	29.722
843.490	29.741
843.513	29.717
843.536	29.717
843.559	29.722
843.582	29.795
843.606	29.754
843.629	29.731
843.652	29.731
843.675	29.827
843.698	29.818
843.721	29.717
843.745	29.689
843.768	29.713
843.791	29.777
843.814	29.736
843.837	29.786
843.860	29.745
843.883	29.675
843.907	29.708
843.930	29.736
843.953	29.689
843.976	29.699
843.999	29.717
844.022	29.777
844.045	29.722
844.069	29.731
844.092	29.717
844.115	29.675
844.138	29.727
844.161	29.731
844.184	29.741
844.207	29.736
844.230	29.727
844.253	29.722
844.276	29.741
844.300	29.685
844.323	29.777
844.346	29.754
844.369	29.764
844.392	29.713
844.415	29.717
844.438	29.671
844.461	29.652
844.484	29.717
844.507	29.699
844.530	29.727
844.553	29.731
844.576	29.745
844.599	29.713
844.622	29.722
844.645	29.675
844.668	29.736
844.692	29.791
844.715	29.791
844.738	29.750
844.761	29.795
844.784	29.680
844.807	29.657
844.830	29.703
844.853	29.727
844.876	29.703
844.899	29.741
844.922	29.731
844.945	29.722
844.968	29.708
844.991	29.680
845.014	29.717
845.037	29.717
845.060	29.777
845.083	29.680
845.105	29.703
845.128	29.680
845.151	29.754
845.174	29.713
845.197	29.745
845.220	29.722
845.243	29.741
845.266	29.727
845.289	29.759
845.312	29.685
845.335	29.661
845.358	29.717
845.381	29.777
845.404	29.731
845.427	29.741
845.450	29.694
845.473	29.722
845.496	29.722
845.518	29.694
845.541	29.680
845.564	29.689
845.587	29.708
845.610	29.782
845.633	29.666
845.656	29.745
845.679	29.754
845.702	29.652
845.724	29.675
