Current (mA)	Voltage (V)	Power (mW)
8.45000	1.92707	3.08100
8.50000	1.92891	3.09674
8.55000	1.93081	3.11467
8.60000	1.93260	3.13075
8.65000	1.93456	3.14780
8.70000	1.93631	3.16440
8.75000	1.93827	3.18081
8.80000	1.94010	3.19876
8.85000	1.94192	3.21442
8.90000	1.94380	3.23076
8.95000	1.94559	3.24859
9.00000	1.94749	3.26477
9.05000	1.94927	3.28078
9.10000	1.95111	3.29778
9.15000	1.95296	3.31404
9.20000	1.95476	3.33046
9.25000	1.95663	3.34664
9.30000	1.95837	3.36201
9.35000	1.96023	3.37883
9.40000	1.96203	3.39353
9.45000	1.96379	3.40908
9.50000	1.96568	3.42485
9.55000	1.96741	3.43988
9.60000	1.96933	3.45539
9.65000	1.97102	3.47121
9.70000	1.97281	3.48586
9.75000	1.97455	3.50092
9.80000	1.97637	3.51637
9.85000	1.97811	3.53140
9.90000	1.97991	3.54628
9.95000	1.98169	3.56052
10.00000	1.98331	3.57555
10.05000	1.98518	3.59039
10.10000	1.98684	3.60411
10.15000	1.98864	3.61793
10.20000	1.99050	3.63323
10.25000	1.99192	3.63525
10.30000	1.99378	3.64934
10.35000	1.99540	3.66310
10.40000	1.99714	3.67569
10.45000	1.99896	3.69024
10.50000	2.00057	3.70250
10.55000	2.00237	3.71619
10.60000	2.00403	3.73005
10.65000	2.00577	3.74333
10.70000	2.00750	3.75694
10.75000	2.00914	3.76949
10.80000	2.01090	3.78216
10.85000	2.01259	3.79577
10.90000	2.01431	3.80823
10.95000	2.01592	3.82067
11.00000	2.01764	3.83308
11.05000	2.01932	3.84549
11.10000	2.02110	3.85825
11.15000	2.02268	3.87043
11.20000	2.02431	3.88194
11.25000	2.02608	3.89474
11.30000	2.02770	3.90614
11.35000	2.02931	3.91775
11.40000	2.03093	3.92900
11.45000	2.03265	3.94067
11.50000	2.03436	3.95234
11.55000	2.03587	3.96251
11.60000	2.03757	3.97405
11.65000	2.03916	3.98441
11.70000	2.04079	3.99488
11.75000	2.04245	4.00561
11.80000	2.04407	4.01484
11.85000	2.04573	4.02542
11.90000	2.04727	4.03530
11.95000	2.04885	4.04434
12.00000	2.05048	4.05428
12.05000	2.05205	4.06265
12.10000	2.05364	4.07219
12.15000	2.05521	4.08210
12.20000	2.05684	4.09066
12.25000	2.05848	4.09933
12.30000	2.06001	4.10883
12.35000	2.06158	4.11694
12.40000	2.06316	4.12561
12.45000	2.06466	4.13323
12.50000	2.06623	4.14120
12.55000	2.06788	4.14916
12.60000	2.06946	4.15690
12.65000	2.07096	4.16352
12.70000	2.07252	4.17141
12.75000	2.07404	4.17824
12.80000	2.07564	4.18517
12.85000	2.07715	4.19231
12.90000	2.07875	4.19878
12.95000	2.08018	4.20621
13.00000	2.08174	4.21253
13.05000	2.08330	4.21855
13.10000	2.08485	4.22520
13.15000	2.08637	4.23156
13.20000	2.08789	4.23840
13.25000	2.08944	4.24456
13.30000	2.09097	4.24957
13.35000	2.09244	4.25567
13.40000	2.09398	4.26154
13.45000	2.09556	4.26614
13.50000	2.09705	4.27216
13.55000	2.09857	4.27721
13.60000	2.10007	4.28222
13.65000	2.10157	4.28737
13.70000	2.10308	4.29115
13.75000	2.10457	4.29664
13.80000	2.10604	4.30049
13.85000	2.10751	4.30483
13.90000	2.10901	4.30913
13.95000	2.11052	4.31245
14.00000	2.11195	4.31635
14.05000	2.11353	4.31971
14.10000	2.11487	4.32266
14.15000	2.11637	4.32528
14.20000	2.11782	4.32894
14.25000	2.11932	4.33103
14.30000	2.12080	4.33418
14.35000	2.12217	4.33575
14.40000	2.12368	4.33784
14.45000	2.12509	4.34011
14.50000	2.12652	4.34124
14.55000	2.12803	4.34240
14.60000	2.12938	4.34389
14.65000	2.13084	4.34468
14.70000	2.13226	4.34539
14.75000	2.13376	4.34581
14.80000	2.13506	4.34591
14.85000	2.13660	4.34591
14.90000	2.13795	4.34569
14.95000	2.13930	4.34506
15.00000	2.14082	4.34502
15.05000	2.14214	4.34374
15.10000	2.14350	4.34222
15.15000	2.14492	4.34113
15.20000	2.14642	4.33923
15.25000	2.14777	4.33798
15.30000	2.14908	4.33548
15.35000	2.15048	4.33297
15.40000	2.15179	4.33059
15.45000	2.15320	4.32685
15.50000	2.15458	4.32445
15.55000	2.15589	4.32105
15.60000	2.15729	4.31717
15.65000	2.15858	4.31366
15.70000	2.15996	4.30902
15.75000	2.16132	4.30506
15.80000	2.16268	4.30009
15.85000	2.16409	4.29481
15.90000	2.16532	4.29003
15.95000	2.16667	4.28479
16.00000	2.16799	4.27900
16.05000	2.16930	4.27295
16.10000	2.17062	4.26711
16.15000	2.17196	4.25997
16.20000	2.17329	4.25350
16.25000	2.17464	4.24633
16.30000	2.17599	4.24005
16.35000	2.17730	4.23220
16.40000	2.17858	4.22419
16.45000	2.17984	4.21619
16.50000	2.18112	4.20759
16.55000	2.18248	4.19945
16.60000	2.18369	4.19077
16.65000	2.18498	4.18150
16.70000	2.18628	4.17208
16.75000	2.18758	4.16277
16.80000	2.18878	4.15238
16.85000	2.19006	4.14206
16.90000	2.19133	4.13174
16.95000	2.19264	4.12079
17.00000	2.19392	4.10976
17.05000	2.19522	4.09832
17.10000	2.19646	4.08621
17.15000	2.19757	4.07444
17.20000	2.19885	4.06210
17.25000	2.20012	4.04916
17.30000	2.20137	4.03626
17.35000	2.20260	4.02321
17.40000	2.20382	4.00991
17.45000	2.20504	3.99608
17.50000	2.20629	3.98173
17.55000	2.20744	3.96770
17.60000	2.20872	3.95267
17.65000	2.20994	3.93746
17.70000	2.21107	3.92169
17.75000	2.21224	3.90610
17.80000	2.21352	3.89009
17.85000	2.21465	3.87372
17.90000	2.21589	3.85660
17.95000	2.21710	3.83910
18.00000	2.21830	3.82251
18.05000	2.21951	3.80429
18.10000	2.22058	3.78673
18.15000	2.22176	3.76725
18.20000	2.22293	3.74838
18.25000	2.22412	3.72949
18.30000	2.22527	3.71028
18.35000	2.22644	3.69024
18.40000	2.22758	3.66991
18.45000	2.22868	3.64905
18.50000	2.22984	3.62766
18.55000	2.23102	3.60594
18.60000	2.23205	3.58507
18.65000	2.23335	3.56287
18.70000	2.23432	3.54074
18.75000	2.23549	3.51768
18.80000	2.23664	3.49424
18.85000	2.23772	3.47098
18.90000	2.23884	3.44691
18.95000	2.23997	3.42298
19.00000	2.24102	3.39835
19.05000	2.24218	3.37364
19.10000	2.24325	3.34806
19.15000	2.24436	3.32291
19.20000	2.24541	3.29681
19.25000	2.24653	3.27080
19.30000	2.24768	3.24454
19.35000	2.24864	3.21734
19.40000	2.24978	3.18993
19.45000	2.25084	3.16242
19.50000	2.25191	3.13588
19.55000	2.25296	3.10724
19.60000	2.25401	3.07826
19.65000	2.25507	3.04956
19.70000	2.25611	3.02029
19.75000	2.25714	2.99135
19.80000	2.25825	2.96103
19.85000	2.25919	2.93176
19.90000	2.26033	2.90140
19.95000	2.26130	2.87034
20.00000	2.26243	2.84028
20.05000	2.26339	2.80817
20.10000	2.26447	2.77774
20.15000	2.26544	2.74569
20.20000	2.26640	2.71321
20.25000	2.26749	2.67995
20.30000	2.26846	2.64701
20.35000	2.26949	2.61288
20.40000	2.27049	2.57747
20.45000	2.27146	2.54233
20.50000	2.27249	2.50629
20.55000	2.27345	2.47119
20.60000	2.27443	2.43518
20.65000	2.27538	2.39587
20.70000	2.27633	2.35825
20.75000	2.27732	2.31967
20.80000	2.27826	2.27963
20.85000	2.27914	2.23548
20.90000	2.28015	2.18158
20.95000	2.28101	2.13515
21.00000	2.28192	2.08614
21.05000	2.28283	2.04225
21.10000	2.28373	1.99541
21.15000	2.28467	1.95178
21.20000	2.28559	1.90576
21.25000	2.28662	1.86067
21.30000	2.28744	1.81857
21.35000	2.28832	1.77607
21.40000	2.28931	1.73442
21.45000	2.29023	1.69218
21.50000	2.29107	1.65204
21.55000	2.29210	1.61233
21.60000	2.29298	1.56979
21.65000	2.29380	1.52739
21.70000	2.29472	1.48336
21.75000	2.29565	1.44074
21.80000	2.29660	1.39835
21.85000	2.29738	1.35865
21.90000	2.29833	1.31387
21.95000	2.29919	1.26713
22.00000	2.30015	1.22179
22.05000	2.30093	1.17210
22.10000	2.30183	1.12253
22.15000	2.30265	1.07202
22.20000	2.30353	1.02148
22.25000	2.30433	0.97195
22.30000	2.30517	0.92454
22.35000	2.30608	0.87913
22.40000	2.30694	0.83291
22.45000	2.30774	0.78932
22.50000	2.30860	0.74283
22.55000	2.30944	0.69841
22.60000	2.31030	0.65317
22.65000	2.31118	0.60757
22.70000	2.31205	0.56330
22.75000	2.31291	0.51687
22.80000	2.31371	0.47182
22.85000	2.31454	0.42521
22.90000	2.31540	0.37975
22.95000	2.31625	0.33298
23.00000	2.31715	0.28688
23.05000	2.31799	0.24356
23.10000	2.31881	0.19945
23.15000	2.31975	0.15668
23.20000	2.32047	0.11484
23.25000	2.32144	0.08497
23.30000	2.32242	0.06816
23.35000	2.32350	0.05795
23.40000	2.32455	0.05175
23.45000	2.32565	0.04729
23.50000	2.32675	0.04457
23.55000	2.32790	0.04202
23.60000	2.32891	0.03982
23.65000	2.33003	0.03904
23.70000	2.33116	0.03675
23.75000	2.33216	0.03612
23.80000	2.33333	0.03432
23.85000	2.33436	0.03376
23.90000	2.33548	0.03298
23.95000	2.33656	0.03230
24.00000	2.33773	0.03152
24.05000	2.33878	0.03081
24.10000	2.33990	0.03051
24.15000	2.34105	0.02984
24.20000	2.34208	0.02920
24.25000	2.34319	0.02856
24.30000	2.34432	0.02831
24.35000	2.34540	0.02800
24.40000	2.34649	0.02722
24.45000	2.34759	0.02696
24.50000	2.34874	0.02677
24.55000	2.34982	0.02643
24.60000	2.35095	0.02629
24.65000	2.35202	0.02558
24.70000	2.35310	0.02561
24.75000	2.35426	0.02531
24.80000	2.35533	0.02501
24.85000	2.35638	0.02438
24.90000	2.35753	0.02479
24.95000	2.35862	0.02445
25.00000	2.35972	0.02445
25.05000	2.36088	0.02382
25.10000	2.36194	0.02345
25.15000	2.36305	0.02318
25.20000	2.36412	0.02311
25.25000	2.36528	0.02326
25.30000	2.36634	0.02280
25.35000	2.36742	0.02299
25.40000	2.36852	0.02247
25.45000	2.36966	0.02244
25.50000	2.37073	0.02180
25.55000	2.37183	0.02247
25.60000	2.37293	0.02209
25.65000	2.37409	0.02209
25.70000	2.37523	0.02132
25.75000	2.37630	0.02150
25.80000	2.37743	0.02150
25.85000	2.37847	0.02132
25.90000	2.37969	0.02094
25.95000	2.38073	0.02105
26.00000	2.38182	0.02079
26.05000	2.38295	0.02098
26.10000	2.38405	0.02034
26.15000	2.38515	0.02034
26.20000	2.38622	0.02063
26.25000	2.38740	0.02027
26.30000	2.38860	0.02046
26.35000	2.38965	0.01986
26.40000	2.39072	0.02019
26.45000	2.39185	0.02000
26.50000	2.39293	0.01982
26.55000	2.39408	0.01975
26.60000	2.39516	0.02023
26.65000	2.39633	0.01956
26.70000	2.39739	0.01944
26.75000	2.39847	0.01925
26.80000	2.39957	0.01944
26.85000	2.40072	0.01925
26.90000	2.40180	0.01952
26.95000	2.40290	0.01873
27.00000	2.40404	0.01915
27.05000	2.40517	0.01907
27.10000	2.40622	0.01881
27.15000	2.40741	0.01817
27.20000	2.40861	0.01847
27.25000	2.40963	0.01850
27.30000	2.41075	0.01873
27.35000	2.41188	0.01840
27.40000	2.41299	0.01850
27.45000	2.41413	0.01825
27.50000	2.41523	0.01854
27.55000	2.41628	0.01817
27.60000	2.41747	0.01810
27.65000	2.41856	0.01776
27.70000	2.41966	0.01806
27.75000	2.42081	0.01791
27.80000	2.42195	0.01779
27.85000	2.42301	0.01783
27.90000	2.42411	0.01758
27.95000	2.42523	0.01773
28.00000	2.42637	0.01739
28.05000	2.42754	0.01731
28.10000	2.42861	0.01735
28.15000	2.42980	0.01698
28.20000	2.43088	0.01720
28.25000	2.43198	0.01716
28.30000	2.43311	0.01750
28.35000	2.43427	0.01698
28.40000	2.43538	0.01691
28.45000	2.43648	0.01708
28.50000	2.43763	0.01708
28.55000	2.43874	0.01705
28.60000	2.43990	0.01694
28.65000	2.44103	0.01637
28.70000	2.44212	0.01708
28.75000	2.44328	0.01698
28.80000	2.44446	0.01656
28.85000	2.44557	0.01623
28.90000	2.44667	0.01694
28.95000	2.44783	0.01653
29.00000	2.44891	0.01679
29.05000	2.45012	0.01616
29.10000	2.45116	0.01637
29.15000	2.45234	0.01672
29.20000	2.45344	0.01637
29.25000	2.45466	0.01597
29.30000	2.45576	0.01620
29.35000	2.45694	0.01631
29.40000	2.45804	0.01631
29.45000	2.45921	0.01620
29.50000	2.46028	0.01593
29.55000	2.46146	0.01616
29.60000	2.46257	0.01623
29.65000	2.46375	0.01631
29.70000	2.46489	0.01560
29.75000	2.46605	0.01593
29.80000	2.46727	0.01616
29.85000	2.46836	0.01556
29.90000	2.46942	0.01563
29.95000	2.47065	0.01608
30.00000	2.47172	0.01582
