Current (mA)	Voltage (V)	Power (mW)
5.05000	2.07101	0.31646
5.10000	2.07111	0.31709
5.15000	2.07107	0.31706
5.20000	2.07110	0.31660
5.25000	2.07105	0.31642
5.30000	2.07104	0.31679
5.35000	2.07109	0.31679
5.40000	2.07116	0.31735
5.45000	2.07106	0.31713
5.50000	2.07108	0.31690
5.55000	2.07110	0.31731
5.60000	2.07110	0.31686
5.65000	2.07114	0.31702
5.70000	2.07109	0.31727
5.75000	2.07108	0.31717
5.80000	2.07110	0.31702
5.85000	2.07107	0.31690
5.90000	2.07110	0.31679
5.95000	2.07108	0.31667
6.00000	2.07105	0.31698
6.05000	2.07113	0.31683
6.10000	2.07113	0.31686
6.15000	2.07111	0.31725
6.20000	2.07105	0.31690
6.25000	2.07118	0.31690
6.30000	2.07112	0.31698
6.35000	2.07108	0.31709
6.40000	2.07114	0.31706
6.45000	2.07118	0.31780
6.50000	2.07103	0.31713
6.55000	2.07100	0.31702
6.60000	2.07103	0.31690
6.65000	2.07108	0.31690
6.70000	2.07100	0.31690
6.75000	2.07110	0.31780
6.80000	2.07113	0.31698
6.85000	2.07115	0.31735
6.90000	2.07110	0.31671
6.95000	2.07105	0.31686
7.00000	2.07112	0.31683
7.05000	2.07109	0.31709
7.10000	2.07111	0.31725
7.15000	2.07110	0.31721
7.20000	2.07103	0.31725
7.25000	2.07106	0.31717
7.30000	2.07117	0.31721
7.35000	2.07105	0.31686
7.40000	2.07108	0.31738
7.45000	2.07108	0.31702
7.50000	2.07112	0.31713
7.55000	2.07110	0.31642
7.60000	2.07108	0.31683
7.65000	2.07107	0.31683
7.70000	2.07111	0.31698
7.75000	2.07103	0.31650
7.80000	2.07105	0.31671
7.85000	2.07116	0.31675
7.90000	2.07112	0.31702
7.95000	2.07113	0.31664
8.00000	2.07102	0.31706
8.05000	2.07112	0.31690
8.10000	2.07115	0.31675
8.15000	2.07105	0.31642
8.20000	2.07103	0.31725
8.25000	2.07110	0.31709
8.30000	2.07104	0.31667
8.35000	2.07107	0.31646
8.40000	2.07110	0.31702
8.45000	2.07106	0.31698
8.50000	2.07106	0.31727
8.55000	2.07110	0.31667
8.60000	2.07101	0.31671
8.65000	2.07100	0.31717
8.70000	2.07115	0.31694
8.75000	2.07113	0.31717
8.80000	2.07105	0.31656
8.85000	2.07104	0.31627
8.90000	2.07109	0.31650
8.95000	2.07105	0.31675
9.00000	2.07100	0.31638
9.05000	2.07106	0.31686
9.10000	2.07109	0.31656
9.15000	2.07105	0.31683
9.20000	2.07106	0.31686
9.25000	2.07113	0.31656
9.30000	2.07115	0.31664
9.35000	2.07103	0.31717
9.40000	2.07113	0.31698
9.45000	2.07101	0.31706
9.50000	2.07109	0.31717
9.55000	2.07104	0.31686
9.60000	2.07105	0.31642
9.65000	2.07102	0.31706
9.70000	2.07103	0.31706
9.75000	2.07111	0.31698
9.80000	2.07111	0.31706
9.85000	2.07106	0.31660
9.90000	2.07109	0.31660
9.95000	2.07113	0.31660
10.00000	2.07103	0.31713
10.05000	2.07101	0.31656
10.10000	2.07115	0.31727
10.15000	2.07116	0.31694
10.20000	2.07114	0.31694
10.25000	2.07109	0.31660
10.30000	2.07113	0.31667
10.35000	2.07107	0.31725
10.40000	2.07105	0.31727
10.45000	2.07113	0.31671
10.50000	2.07100	0.31683
10.55000	2.07106	0.31717
10.60000	2.07107	0.31650
10.65000	2.07105	0.31702
10.70000	2.07104	0.31679
10.75000	2.07105	0.31694
10.80000	2.07113	0.31667
10.85000	2.07109	0.31671
10.90000	2.07105	0.31654
10.95000	2.07100	0.31646
11.00000	2.07111	0.31671
11.05000	2.07111	0.31725
11.10000	2.07110	0.31660
11.15000	2.07108	0.31690
11.20000	2.07104	0.31664
11.25000	2.07118	0.31713
11.30000	2.07101	0.31679
11.35000	2.07102	0.31667
11.40000	2.07112	0.31713
11.45000	2.07110	0.31706
11.50000	2.07110	0.31664
11.55000	2.07104	0.31646
11.60000	2.07104	0.31656
11.65000	2.07111	0.31702
11.70000	2.07103	0.31706
11.75000	2.07106	0.31656
11.80000	2.07109	0.31646
11.85000	2.07108	0.31683
11.90000	2.07108	0.31702
11.95000	2.07100	0.31650
12.00000	2.07103	0.31667
12.05000	2.07111	0.31706
12.10000	2.07113	0.31717
12.15000	2.07105	0.31706
12.20000	2.07107	0.31664
12.25000	2.07109	0.31694
12.30000	2.07109	0.31690
12.35000	2.07100	0.31664
12.40000	2.07107	0.31667
12.45000	2.07110	0.31690
12.50000	2.07110	0.31683
12.55000	2.07105	0.31667
12.60000	2.07103	0.31706
12.65000	2.07106	0.31702
12.70000	2.07106	0.31698
12.75000	2.07109	0.31702
12.80000	2.07105	0.31619
12.85000	2.07105	0.31650
12.90000	2.07111	0.31664
12.95000	2.07111	0.31608
13.00000	2.07104	0.31627
13.05000	2.07105	0.31646
13.10000	2.07116	0.31642
13.15000	2.07111	0.31679
13.20000	2.07102	0.31638
13.25000	2.07105	0.31650
13.30000	2.07110	0.31656
13.35000	2.07109	0.31706
13.40000	2.07100	0.31638
13.45000	2.07109	0.31679
13.50000	2.07110	0.31679
13.55000	2.07106	0.31654
13.60000	2.07110	0.31664
13.65000	2.07108	0.31667
13.70000	2.07113	0.31706
13.75000	2.07110	0.31664
13.80000	2.07103	0.31671
13.85000	2.07110	0.31656
13.90000	2.07103	0.31634
13.95000	2.07115	0.31686
14.00000	2.07114	0.31664
14.05000	2.07108	0.31654
14.10000	2.07105	0.31709
14.15000	2.07113	0.31698
14.20000	2.07107	0.31706
14.25000	2.07105	0.31679
14.30000	2.07103	0.31702
14.35000	2.07110	0.31690
14.40000	2.07108	0.31694
14.45000	2.07105	0.31671
14.50000	2.07108	0.31667
14.55000	2.07110	0.31683
14.60000	2.07110	0.31654
14.65000	2.07111	0.31638
14.70000	2.07106	0.31679
14.75000	2.07109	0.31667
14.80000	2.07112	0.31646
14.85000	2.07107	0.31612
14.90000	2.07103	0.31675
14.95000	2.07106	0.31667
15.00000	2.07112	0.31706
15.05000	2.07112	0.31717
15.10000	2.07103	0.31646
15.15000	2.07109	0.31634
15.20000	2.07114	0.31679
15.25000	2.07107	0.31667
15.30000	2.07100	0.31675
15.35000	2.07102	0.31706
15.40000	2.07108	0.31627
15.45000	2.07108	0.31683
15.50000	2.07104	0.31660
15.55000	2.07103	0.31671
15.60000	2.07115	0.31664
15.65000	2.07101	0.31702
15.70000	2.07109	0.31690
15.75000	2.07106	0.31675
15.80000	2.07106	0.31646
15.85000	2.07113	0.31646
15.90000	2.07110	0.31646
15.95000	2.07103	0.31671
16.00000	2.07106	0.31660
16.05000	2.07117	0.31713
16.10000	2.07108	0.31654
16.15000	2.07105	0.31667
16.20000	2.07119	0.31675
16.25000	2.07110	0.31660
16.30000	2.07103	0.31623
16.35000	2.07108	0.31698
16.40000	2.07111	0.31675
16.45000	2.07108	0.31690
16.50000	2.07112	0.31642
16.55000	2.07106	0.31631
16.60000	2.07115	0.31675
16.65000	2.07116	0.31713
16.70000	2.07119	0.31694
16.75000	2.07109	0.31667
16.80000	2.07115	0.31679
16.85000	2.07108	0.31686
16.90000	2.07116	0.31634
16.95000	2.07111	0.31667
17.00000	2.07103	0.31706
17.05000	2.07115	0.31675
17.10000	2.07112	0.31654
17.15000	2.07112	0.31619
17.20000	2.07110	0.31667
17.25000	2.07123	0.31686
17.30000	2.07113	0.31698
17.35000	2.07110	0.31631
17.40000	2.07114	0.31686
17.45000	2.07123	0.31664
17.50000	2.07117	0.31656
17.55000	2.07110	0.31634
17.60000	2.07107	0.31690
17.65000	2.07113	0.31656
17.70000	2.07115	0.31664
17.75000	2.07110	0.31664
17.80000	2.07112	0.31675
17.85000	2.07111	0.31679
17.90000	2.07117	0.31667
17.95000	2.07106	0.31660
18.00000	2.07113	0.31660
18.05000	2.07108	0.31683
18.10000	2.07122	0.31694
18.15000	2.07113	0.31650
18.20000	2.07109	0.31654
18.25000	2.07108	0.31690
18.30000	2.07109	0.31675
18.35000	2.07108	0.31709
18.40000	2.07105	0.31683
18.45000	2.07103	0.31656
18.50000	2.07116	0.31667
18.55000	2.07113	0.31671
18.60000	2.07111	0.31646
18.65000	2.07102	0.31731
18.70000	2.07109	0.31702
18.75000	2.07108	0.31660
18.80000	2.07108	0.31596
18.85000	2.07110	0.31638
18.90000	2.07114	0.31706
18.95000	2.07107	0.31667
19.00000	2.07110	0.31686
19.05000	2.07108	0.31664
19.10000	2.07108	0.31675
19.15000	2.07110	0.31679
19.20000	2.07113	0.31686
19.25000	2.07110	0.31706
19.30000	2.07115	0.31717
19.35000	2.07120	0.31706
19.40000	2.07118	0.31675
19.45000	2.07107	0.31623
19.50000	2.07114	0.31686
19.55000	2.07120	0.31619
19.60000	2.07114	0.31667
19.65000	2.07105	0.31596
19.70000	2.07103	0.31679
19.75000	2.07106	0.31615
19.80000	2.07108	0.31604
19.85000	2.07107	0.31582
19.90000	2.07109	0.31646
19.95000	2.07115	0.31646
20.00000	2.07108	0.31631
20.05000	2.07112	0.31593
20.10000	2.07106	0.31582
20.15000	2.07112	0.31608
20.20000	2.07112	0.31596
20.25000	2.07114	0.31582
20.30000	2.07108	0.31654
20.35000	2.07103	0.31654
20.40000	2.07110	0.31623
20.45000	2.07111	0.31608
20.50000	2.07111	0.31575
20.55000	2.07108	0.31619
20.60000	2.07116	0.31593
20.65000	2.07108	0.31612
20.70000	2.07115	0.31548
20.75000	2.07113	0.31604
20.80000	2.07109	0.31582
20.85000	2.07109	0.31560
20.90000	2.07114	0.31582
20.95000	2.07108	0.31579
21.00000	2.07111	0.31646
21.05000	2.07111	0.31627
21.10000	2.07108	0.31642
21.15000	2.07107	0.31593
21.20000	2.07113	0.31600
21.25000	2.07103	0.31642
21.30000	2.07113	0.31660
21.35000	2.07110	0.31627
21.40000	2.07106	0.31619
21.45000	2.07112	0.31634
21.50000	2.07111	0.31579
21.55000	2.07111	0.31589
21.60000	2.07113	0.31612
21.65000	2.07121	0.31593
21.70000	2.07106	0.31656
21.75000	2.07111	0.31612
21.80000	2.07104	0.31627
21.85000	2.07115	0.31631
21.90000	2.07112	0.31600
21.95000	2.07113	0.31596
22.00000	2.07110	0.31585
22.05000	2.07104	0.31608
22.10000	2.07113	0.31608
22.15000	2.07110	0.31579
22.20000	2.07107	0.31600
22.25000	2.07108	0.31638
22.30000	2.07118	0.31619
22.35000	2.07120	0.31660
22.40000	2.07108	0.31634
22.45000	2.07107	0.31638
22.50000	2.07113	0.31619
22.55000	2.07115	0.31585
22.60000	2.07113	0.31634
22.65000	2.07118	0.31623
22.70000	2.07114	0.31646
22.75000	2.07112	0.31631
22.80000	2.07113	0.31627
22.85000	2.07108	0.31593
22.90000	2.07113	0.31619
22.95000	2.07113	0.31604
23.00000	2.07116	0.31593
23.05000	2.07106	0.31608
23.10000	2.07108	0.31585
23.15000	2.07108	0.31642
23.20000	2.07111	0.31567
23.25000	2.07113	0.31579
23.30000	2.07110	0.31634
23.35000	2.07108	0.31656
23.40000	2.07110	0.31627
23.45000	2.07108	0.31585
23.50000	2.07109	0.31600
23.55000	2.07110	0.31593
23.60000	2.07117	0.31579
23.65000	2.07110	0.31571
23.70000	2.07111	0.31604
23.75000	2.07112	0.31638
23.80000	2.07108	0.31634
23.85000	2.07114	0.31582
23.90000	2.07108	0.31646
23.95000	2.07111	0.31634
24.00000	2.07110	0.31612
24.05000	2.07108	0.31612
24.10000	2.07105	0.31552
24.15000	2.07108	0.31619
24.20000	2.07108	0.31585
24.25000	2.07113	0.31563
24.30000	2.07111	0.31596
24.35000	2.07110	0.31634
24.40000	2.07110	0.31560
24.45000	2.07109	0.31560
24.50000	2.07109	0.31600
24.55000	2.07107	0.31589
24.60000	2.07111	0.31615
24.65000	2.07108	0.31600
24.70000	2.07106	0.31575
24.75000	2.07111	0.31604
24.80000	2.07115	0.31600
24.85000	2.07118	0.31589
24.90000	2.07104	0.31556
24.95000	2.07115	0.31600
25.00000	2.07113	0.31575
25.05000	2.07115	0.31582
25.10000	2.07110	0.31541
25.15000	2.07110	0.31522
25.20000	2.07108	0.31596
25.25000	2.07112	0.31589
25.30000	2.07111	0.31615
25.35000	2.07107	0.31619
25.40000	2.07114	0.31579
25.45000	2.07115	0.31582
25.50000	2.07116	0.31511
25.55000	2.07110	0.31496
25.60000	2.07114	0.31619
25.65000	2.07109	0.31556
25.70000	2.07118	0.31612
25.75000	2.07108	0.31567
25.80000	2.07113	0.31585
25.85000	2.07114	0.31552
25.90000	2.07115	0.31552
25.95000	2.07112	0.31518
26.00000	2.07119	0.31552
26.05000	2.07120	0.31537
26.10000	2.07110	0.31575
26.15000	2.07109	0.31511
26.20000	2.07108	0.31537
26.25000	2.07114	0.31556
26.30000	2.07110	0.31589
26.35000	2.07124	0.31615
26.40000	2.07114	0.31612
26.45000	2.07118	0.31585
26.50000	2.07117	0.31563
26.55000	2.07107	0.31589
26.60000	2.07115	0.31560
26.65000	2.07118	0.31631
26.70000	2.07113	0.31596
26.75000	2.07118	0.31600
26.80000	2.07114	0.31537
26.85000	2.07106	0.31593
26.90000	2.07119	0.31582
26.95000	2.07113	0.31582
27.00000	2.07113	0.31537
27.05000	2.07110	0.31585
27.10000	2.07115	0.31552
27.15000	2.07115	0.31567
27.20000	2.07110	0.31548
27.25000	2.07110	0.31571
27.30000	2.07117	0.31585
27.35000	2.07111	0.31560
27.40000	2.07111	0.31552
27.45000	2.07109	0.31537
27.50000	2.07110	0.31582
27.55000	2.07111	0.31571
27.60000	2.07120	0.31589
27.65000	2.07110	0.31560
27.70000	2.07108	0.31585
27.75000	2.07115	0.31579
27.80000	2.07120	0.31560
27.85000	2.07107	0.31529
27.90000	2.07114	0.31589
27.95000	2.07118	0.31585
28.00000	2.07120	0.31582
28.05000	2.07114	0.31533
28.10000	2.07106	0.31612
28.15000	2.07123	0.31563
28.20000	2.07115	0.31533
28.25000	2.07110	0.31582
28.30000	2.07110	0.31563
28.35000	2.07113	0.31556
28.40000	2.07117	0.31571
28.45000	2.07113	0.31533
28.50000	2.07109	0.31589
28.55000	2.07118	0.31619
28.60000	2.07118	0.31567
28.65000	2.07115	0.31600
28.70000	2.07115	0.31579
28.75000	2.07113	0.31600
28.80000	2.07113	0.31600
28.85000	2.07114	0.31571
28.90000	2.07107	0.31567
28.95000	2.07106	0.31612
29.00000	2.07115	0.31642
29.05000	2.07113	0.31627
29.10000	2.07107	0.31582
29.15000	2.07109	0.31638
29.20000	2.07112	0.31646
29.25000	2.07117	0.31627
29.30000	2.07107	0.31560
29.35000	2.07108	0.31650
29.40000	2.07120	0.31654
29.45000	2.07111	0.31615
29.50000	2.07106	0.31596
29.55000	2.07108	0.31623
29.60000	2.07103	0.31604
29.65000	2.07112	0.31627
29.70000	2.07110	0.31604
29.75000	2.07112	0.31585
29.80000	2.07108	0.31567
29.85000	2.07117	0.31600
29.90000	2.07114	0.31571
29.95000	2.07118	0.31571
30.00000	2.07108	0.31656
