Current (mA)	Voltage (V)	Power (mW)
7.85000	2.66094	1.28675
7.90000	2.66353	1.27105
7.95000	2.66618	1.25520
8.00000	2.66871	1.23890
8.05000	2.67119	1.22162
8.10000	2.67372	1.20383
8.15000	2.67612	1.18675
8.20000	2.67858	1.16884
8.25000	2.68096	1.15074
8.30000	2.68337	1.13212
8.35000	2.68571	1.11369
8.40000	2.68808	1.09433
8.45000	2.69038	1.07475
8.50000	2.69256	1.05452
8.55000	2.69480	1.03411
8.60000	2.69708	1.01440
8.65000	2.69936	0.99348
8.70000	2.70146	0.97269
8.75000	2.70355	0.95037
8.80000	2.70580	0.92906
8.85000	2.70776	0.90697
8.90000	2.70998	0.88432
8.95000	2.71193	0.86286
9.00000	2.71406	0.83971
9.05000	2.71596	0.81762
9.10000	2.71803	0.79395
9.15000	2.71997	0.76969
9.20000	2.72187	0.74663
9.25000	2.72388	0.72262
9.30000	2.72578	0.69926
9.35000	2.72768	0.67406
9.40000	2.72956	0.65018
9.45000	2.73147	0.62476
9.50000	2.73331	0.59993
9.55000	2.73513	0.57522
9.60000	2.73697	0.54999
9.65000	2.73881	0.52562
9.70000	2.74067	0.50065
9.75000	2.74257	0.47679
9.80000	2.74459	0.45358
9.85000	2.74677	0.43071
9.90000	2.74880	0.40939
9.95000	2.75104	0.38756
10.00000	2.75311	0.36644
10.05000	2.75535	0.34513
10.10000	2.75745	0.32404
10.15000	2.75977	0.30318
10.20000	2.76189	0.28116
10.25000	2.76412	0.26131
10.30000	2.76635	0.24057
10.35000	2.76852	0.21982
10.40000	2.77078	0.19832
10.45000	2.77298	0.17732
10.50000	2.77511	0.15664
10.55000	2.77730	0.13559
10.60000	2.77942	0.11463
10.65000	2.78172	0.09399
10.70000	2.78389	0.07320
10.75000	2.78618	0.05268
10.80000	2.78848	0.03317
10.85000	2.79111	0.01967
10.90000	2.79452	0.01407
10.95000	2.79784	0.01191
11.00000	2.80138	0.01101
11.05000	2.80143	0.01082
11.10000	2.80111	0.01101
11.15000	2.80103	0.01101
11.20000	2.80106	0.01097
11.25000	2.80098	0.01078
11.30000	2.80111	0.01093
11.35000	2.80108	0.01101
11.40000	2.80108	0.01116
11.45000	2.80103	0.01067
11.50000	2.80108	0.01089
11.55000	2.80112	0.01074
11.60000	2.80108	0.01112
11.65000	2.80106	0.01067
11.70000	2.80103	0.01086
11.75000	2.80108	0.01120
11.80000	2.80104	0.01101
11.85000	2.80105	0.01078
11.90000	2.80111	0.01116
11.95000	2.80116	0.01086
12.00000	2.80108	0.01131
12.05000	2.80107	0.01053
12.10000	2.80106	0.01063
12.15000	2.80102	0.01074
12.20000	2.80104	0.01089
12.25000	2.80109	0.01093
12.30000	2.80108	0.01045
12.35000	2.80098	0.01108
12.40000	2.80108	0.01078
12.45000	2.80111	0.01063
12.50000	2.80103	0.01018
12.55000	2.80099	0.01082
12.60000	2.80109	0.01105
12.65000	2.80112	0.01108
12.70000	2.80103	0.01078
12.75000	2.80108	0.01074
12.80000	2.80108	0.01082
12.85000	2.80102	0.01086
12.90000	2.80103	0.01093
12.95000	2.80107	0.01089
13.00000	2.80109	0.01105
13.05000	2.80114	0.01082
13.10000	2.80108	0.01097
13.15000	2.80110	0.01056
13.20000	2.80110	0.01082
13.25000	2.80108	0.01101
13.30000	2.80104	0.01070
13.35000	2.80108	0.01063
13.40000	2.80104	0.01108
13.45000	2.80113	0.01049
13.50000	2.80104	0.01053
13.55000	2.80103	0.01067
13.60000	2.80101	0.01060
13.65000	2.80118	0.01074
13.70000	2.80104	0.01078
13.75000	2.80108	0.01060
13.80000	2.80101	0.01082
13.85000	2.80112	0.01093
13.90000	2.80105	0.01097
13.95000	2.80114	0.01063
14.00000	2.80100	0.01060
14.05000	2.80110	0.01108
14.10000	2.80111	0.01093
14.15000	2.80111	0.01082
14.20000	2.80105	0.01026
14.25000	2.80107	0.01078
14.30000	2.80109	0.01070
14.35000	2.80106	0.01116
14.40000	2.80104	0.01093
14.45000	2.80105	0.01074
14.50000	2.80109	0.01101
14.55000	2.80102	0.01089
14.60000	2.80106	0.01070
14.65000	2.80101	0.01124
14.70000	2.80108	0.01093
14.75000	2.80103	0.01074
14.80000	2.80100	0.01078
14.85000	2.80106	0.01086
14.90000	2.80108	0.01067
14.95000	2.80110	0.01105
15.00000	2.80104	0.01078
15.05000	2.80108	0.01056
15.10000	2.80110	0.01089
15.15000	2.80103	0.01093
15.20000	2.80100	0.01026
15.25000	2.80103	0.01082
15.30000	2.80098	0.01070
15.35000	2.80107	0.01093
15.40000	2.80111	0.01097
15.45000	2.80105	0.01041
15.50000	2.80106	0.01082
15.55000	2.80106	0.01078
15.60000	2.80111	0.01112
15.65000	2.80102	0.01045
15.70000	2.80116	0.01120
15.75000	2.80107	0.01045
15.80000	2.80108	0.01060
15.85000	2.80101	0.01070
15.90000	2.80105	0.01097
15.95000	2.80108	0.01093
16.00000	2.80107	0.01074
16.05000	2.80112	0.01086
16.10000	2.80100	0.01063
16.15000	2.80104	0.01093
16.20000	2.80110	0.01060
16.25000	2.80103	0.01086
16.30000	2.80105	0.01056
16.35000	2.80098	0.01116
16.40000	2.80100	0.01060
16.45000	2.80106	0.01067
16.50000	2.80108	0.01070
16.55000	2.80106	0.01060
16.60000	2.80106	0.01060
16.65000	2.80103	0.01093
16.70000	2.80101	0.01053
16.75000	2.80108	0.01086
16.80000	2.80108	0.01097
16.85000	2.80103	0.01101
16.90000	2.80101	0.01049
16.95000	2.80103	0.01078
17.00000	2.80111	0.01097
17.05000	2.80109	0.01082
17.10000	2.80106	0.01089
17.15000	2.80113	0.01074
17.20000	2.80107	0.01078
17.25000	2.80108	0.01056
17.30000	2.80110	0.01045
17.35000	2.80108	0.01060
17.40000	2.80110	0.01049
17.45000	2.80114	0.01067
17.50000	2.80103	0.01067
17.55000	2.80103	0.01026
17.60000	2.80105	0.01101
17.65000	2.80103	0.01108
17.70000	2.80108	0.01108
17.75000	2.80104	0.01067
17.80000	2.80101	0.01067
17.85000	2.80113	0.01078
17.90000	2.80107	0.01082
17.95000	2.80104	0.01011
18.00000	2.80111	0.01101
18.05000	2.80113	0.01108
18.10000	2.80111	0.01093
18.15000	2.80109	0.01034
18.20000	2.80104	0.01030
18.25000	2.80110	0.01093
18.30000	2.80108	0.01074
18.35000	2.80110	0.01078
18.40000	2.80110	0.01034
18.45000	2.80106	0.01049
18.50000	2.80108	0.01086
18.55000	2.80112	0.01049
18.60000	2.80109	0.01056
18.65000	2.80101	0.01093
18.70000	2.80108	0.01078
18.75000	2.80107	0.01045
18.80000	2.80105	0.01045
18.85000	2.80100	0.01086
18.90000	2.80110	0.01067
18.95000	2.80108	0.01070
19.00000	2.80106	0.01053
19.05000	2.80108	0.01112
19.10000	2.80108	0.01078
19.15000	2.80107	0.01074
19.20000	2.80111	0.01070
19.25000	2.80110	0.01070
19.30000	2.80109	0.01120
19.35000	2.80103	0.01093
19.40000	2.80108	0.01070
19.45000	2.80104	0.01063
19.50000	2.80104	0.01056
19.55000	2.80106	0.01070
19.60000	2.80106	0.01074
19.65000	2.80101	0.01034
19.70000	2.80110	0.01070
19.75000	2.80106	0.01049
19.80000	2.80106	0.01056
19.85000	2.80104	0.01045
19.90000	2.80113	0.01037
19.95000	2.80114	0.01101
20.00000	2.80110	0.01078
20.05000	2.80107	0.01037
20.10000	2.80108	0.01041
20.15000	2.80116	0.01060
20.20000	2.80113	0.01049
20.25000	2.80108	0.01056
20.30000	2.80102	0.01101
20.35000	2.80111	0.01082
20.40000	2.80113	0.01067
20.45000	2.80107	0.01041
20.50000	2.80108	0.01053
20.55000	2.80103	0.01070
20.60000	2.80108	0.01074
20.65000	2.80103	0.01101
20.70000	2.80107	0.01053
20.75000	2.80108	0.01063
20.80000	2.80113	0.01067
20.85000	2.80113	0.00996
20.90000	2.80110	0.01060
20.95000	2.80103	0.01056
21.00000	2.80117	0.01093
21.05000	2.80107	0.01101
21.10000	2.80103	0.01049
21.15000	2.80106	0.01082
21.20000	2.80112	0.01060
21.25000	2.80108	0.01041
21.30000	2.80104	0.01037
21.35000	2.80108	0.01053
21.40000	2.80116	0.01074
21.45000	2.80108	0.01082
21.50000	2.80106	0.01060
21.55000	2.80111	0.01060
21.60000	2.80108	0.01089
21.65000	2.80107	0.01086
21.70000	2.80106	0.01053
21.75000	2.80107	0.01049
21.80000	2.80102	0.01074
21.85000	2.80108	0.01082
21.90000	2.80108	0.01060
21.95000	2.80107	0.01060
22.00000	2.80106	0.01082
22.05000	2.80108	0.01093
22.10000	2.80111	0.01034
22.15000	2.80106	0.01030
22.20000	2.80103	0.01056
22.25000	2.80111	0.01060
22.30000	2.80113	0.01097
22.35000	2.80102	0.01026
22.40000	2.80098	0.01056
22.45000	2.80113	0.01041
22.50000	2.80108	0.01037
22.55000	2.80100	0.01034
22.60000	2.80099	0.01060
22.65000	2.80111	0.01093
22.70000	2.80111	0.01070
22.75000	2.80117	0.01041
22.80000	2.80113	0.01007
22.85000	2.80104	0.01063
22.90000	2.80104	0.01078
22.95000	2.80110	0.01089
23.00000	2.80108	0.01049
23.05000	2.80106	0.01093
23.10000	2.80107	0.01082
23.15000	2.80108	0.01078
23.20000	2.80106	0.01026
23.25000	2.80099	0.01053
23.30000	2.80108	0.01070
23.35000	2.80106	0.01049
23.40000	2.80099	0.01034
23.45000	2.80111	0.01030
23.50000	2.80102	0.01060
23.55000	2.80105	0.01078
23.60000	2.80103	0.01030
23.65000	2.80108	0.01078
23.70000	2.80114	0.01078
23.75000	2.80103	0.01070
23.80000	2.80109	0.01067
23.85000	2.80110	0.01063
23.90000	2.80098	0.01049
23.95000	2.80110	0.01053
24.00000	2.80108	0.01097
24.05000	2.80102	0.01060
24.10000	2.80101	0.01067
24.15000	2.80112	0.01105
24.20000	2.80107	0.01063
24.25000	2.80103	0.01060
24.30000	2.80107	0.01086
24.35000	2.80106	0.01067
24.40000	2.80113	0.01089
24.45000	2.80104	0.01003
24.50000	2.80106	0.01037
24.55000	2.80111	0.01070
24.60000	2.80110	0.01041
24.65000	2.80108	0.01060
24.70000	2.80107	0.01067
24.75000	2.80105	0.01045
24.80000	2.80112	0.01070
24.85000	2.80106	0.01056
24.90000	2.80106	0.01026
24.95000	2.80101	0.01063
25.00000	2.80111	0.01060
25.05000	2.80106	0.01074
25.10000	2.80109	0.01007
25.15000	2.80098	0.01049
25.20000	2.80113	0.01074
25.25000	2.80105	0.01060
25.30000	2.80104	0.01049
25.35000	2.80105	0.01045
25.40000	2.80108	0.01034
25.45000	2.80105	0.01070
25.50000	2.80103	0.01041
25.55000	2.80101	0.01082
25.60000	2.80112	0.01082
25.65000	2.80106	0.01053
25.70000	2.80108	0.01053
25.75000	2.80103	0.01067
25.80000	2.80104	0.01049
25.85000	2.80106	0.01078
25.90000	2.80103	0.01034
25.95000	2.80101	0.01030
26.00000	2.80101	0.01086
26.05000	2.80103	0.01063
26.10000	2.80105	0.01067
26.15000	2.80100	0.01011
26.20000	2.80108	0.01060
26.25000	2.80108	0.01070
26.30000	2.80108	0.01089
26.35000	2.80110	0.01049
26.40000	2.80102	0.01097
26.45000	2.80105	0.01101
26.50000	2.80106	0.01026
26.55000	2.80102	0.01022
26.60000	2.80101	0.01093
26.65000	2.80106	0.01108
26.70000	2.80106	0.01034
26.75000	2.80105	0.01056
26.80000	2.80103	0.01060
26.85000	2.80101	0.01034
26.90000	2.80103	0.01074
26.95000	2.80097	0.01063
27.00000	2.80102	0.01056
27.05000	2.80100	0.01056
27.10000	2.80109	0.01089
27.15000	2.80105	0.01018
27.20000	2.80097	0.01015
27.25000	2.80104	0.01049
27.30000	2.80118	0.01045
27.35000	2.80103	0.01078
27.40000	2.80102	0.01056
27.45000	2.80094	0.01060
27.50000	2.80104	0.01070
27.55000	2.80100	0.01089
27.60000	2.80104	0.01070
27.65000	2.80101	0.01082
27.70000	2.80109	0.01093
27.75000	2.80101	0.01037
27.80000	2.80103	0.01026
27.85000	2.80107	0.01049
27.90000	2.80107	0.01089
27.95000	2.80104	0.01034
28.00000	2.80108	0.01056
28.05000	2.80111	0.01045
28.10000	2.80104	0.01086
28.15000	2.80111	0.01053
28.20000	2.80109	0.01067
28.25000	2.80103	0.01037
28.30000	2.80092	0.01086
28.35000	2.80102	0.01070
28.40000	2.80111	0.01053
28.45000	2.80107	0.01037
28.50000	2.80097	0.01045
28.55000	2.80105	0.01041
28.60000	2.80106	0.01067
28.65000	2.80098	0.01063
28.70000	2.80101	0.01045
28.75000	2.80111	0.01056
28.80000	2.80102	0.01063
28.85000	2.80100	0.01041
28.90000	2.80106	0.01018
28.95000	2.80108	0.01060
29.00000	2.80103	0.01082
29.05000	2.80103	0.01037
29.10000	2.80101	0.01015
29.15000	2.80110	0.01041
29.20000	2.80101	0.01074
29.25000	2.80110	0.01074
29.30000	2.80096	0.01070
29.35000	2.80103	0.01086
29.40000	2.80104	0.01056
29.45000	2.80101	0.01022
29.50000	2.80098	0.01030
29.55000	2.80103	0.01082
29.60000	2.80105	0.01074
29.65000	2.80102	0.01063
29.70000	2.80101	0.01041
29.75000	2.80094	0.01060
29.80000	2.80106	0.01049
29.85000	2.80107	0.01022
29.90000	2.80101	0.01074
29.95000	2.80099	0.01074
30.00000	2.80101	0.01082
