Wavelength (nm)	Rel. spec. intensity (dB)
845.610	29.708
845.633	29.759
845.656	29.727
845.679	29.800
845.702	29.773
845.724	29.694
845.747	29.745
845.770	29.754
845.793	29.773
845.816	29.731
845.839	29.731
845.862	29.800
845.885	29.754
845.907	29.736
845.930	29.836
845.953	29.836
845.976	29.809
845.999	29.722
846.022	29.699
846.045	29.727
846.067	29.666
846.090	29.713
846.113	29.777
846.136	29.731
846.159	29.736
846.182	29.708
846.204	29.782
846.227	29.731
846.250	29.689
846.273	29.708
846.296	29.845
846.318	29.768
846.341	29.703
846.364	29.741
846.387	29.713
846.410	29.727
846.432	29.694
846.455	29.745
846.478	29.777
846.501	29.809
846.523	29.818
846.546	29.759
846.569	29.809
846.592	29.689
846.614	29.773
846.637	29.754
846.660	29.827
846.683	29.745
846.705	29.731
846.728	29.713
846.751	29.741
846.774	29.791
846.796	29.727
846.819	29.717
846.842	29.805
846.865	29.782
846.887	29.717
846.910	29.680
846.933	29.680
846.955	29.717
846.978	29.841
847.001	29.795
847.023	29.727
847.046	29.722
847.069	29.717
847.092	29.791
847.114	29.699
847.137	29.786
847.160	29.666
847.182	29.731
847.205	29.773
847.228	29.736
847.250	29.722
847.273	29.777
847.296	29.759
847.318	29.750
847.341	29.745
847.364	29.689
847.386	29.795
847.409	29.768
847.432	29.727
847.454	29.809
847.477	29.731
847.499	29.731
847.522	29.782
847.545	29.708
847.567	29.764
847.590	29.759
847.613	29.754
847.635	29.713
847.658	29.713
847.680	29.764
847.703	29.823
847.726	29.782
847.748	29.722
847.771	29.745
847.793	29.717
847.816	29.699
847.839	29.745
847.861	29.791
847.884	29.731
847.906	29.795
847.929	29.773
847.951	29.777
847.974	29.745
847.996	29.717
848.019	29.768
848.042	29.777
848.064	29.764
848.087	29.795
848.109	29.805
848.132	29.768
848.154	29.713
848.177	29.750
848.199	29.754
848.222	29.745
848.244	29.741
848.267	29.727
848.289	29.727
848.312	29.643
848.334	29.782
848.357	29.773
848.379	29.736
848.402	29.722
848.424	29.708
