Wavelength (nm)	Rel. spec. intensity (dB)
823.087	29.741
823.113	29.689
823.139	29.694
823.165	29.703
823.191	29.823
823.217	29.708
823.243	29.754
823.268	29.713
823.294	29.741
823.320	29.736
823.346	29.680
823.372	29.703
823.398	29.722
823.424	29.800
823.450	29.643
823.475	29.722
823.501	29.708
823.527	29.713
823.553	29.750
823.579	29.741
823.605	29.741
823.630	29.727
823.656	29.773
823.682	29.727
823.708	29.736
823.734	29.708
823.760	29.727
823.785	29.791
823.811	29.689
823.837	29.708
823.863	29.703
823.889	29.754
823.914	29.689
823.940	29.643
823.966	29.703
823.992	29.694
824.018	29.745
824.043	29.717
824.069	29.699
824.095	29.754
824.121	29.722
824.147	29.754
824.172	29.741
824.198	29.661
824.224	29.764
824.250	29.741
824.275	29.736
824.301	29.722
824.327	29.680
824.353	29.694
824.378	29.736
824.404	29.685
824.430	29.791
824.456	29.731
824.481	29.675
824.507	29.708
824.533	29.750
824.558	29.675
824.584	29.741
824.610	29.717
824.636	29.727
824.661	29.736
824.687	29.727
824.713	29.791
824.738	29.713
824.764	29.805
824.790	29.764
824.815	29.795
824.841	29.814
824.867	29.708
824.892	29.671
824.918	29.745
824.944	29.731
824.969	29.786
824.995	29.791
825.021	29.736
825.047	29.694
825.072	29.750
825.098	29.699
825.123	29.699
825.149	29.736
825.175	29.777
825.200	29.750
825.226	29.832
825.252	29.703
825.277	29.764
825.303	29.717
825.328	29.754
825.354	29.773
825.380	29.741
825.405	29.727
825.431	29.764
825.457	29.643
825.482	29.736
825.508	29.717
825.533	29.764
825.559	29.736
825.585	29.708
825.610	29.717
825.636	29.745
825.661	29.764
825.687	29.745
825.712	29.717
825.738	29.731
825.764	29.722
825.789	29.699
825.815	29.754
825.840	29.777
825.866	29.750
825.891	29.722
825.917	29.722
825.942	29.777
825.968	29.694
825.994	29.685
826.019	29.685
826.045	29.661
826.070	29.722
826.096	29.750
826.121	29.647
826.147	29.764
826.172	29.731
826.198	29.708
826.223	29.731
826.249	29.782
826.274	29.736
826.300	29.689
826.325	29.717
826.351	29.741
826.376	29.786
826.402	29.713
826.427	29.754
826.453	29.717
826.478	29.754
826.504	29.675
826.529	29.624
826.555	29.717
826.580	29.722
826.605	29.727
826.631	29.759
826.656	29.731
826.682	29.671
826.707	29.773
826.733	29.759
826.758	29.795
826.784	29.764
826.809	29.708
826.834	29.741
826.860	29.661
826.885	29.759
826.911	29.680
826.936	29.717
826.962	29.685
826.987	29.773
827.012	29.699
827.038	29.750
827.063	29.717
827.089	29.708
827.114	29.694
827.139	29.759
827.165	29.800
827.190	29.759
827.216	29.731
827.241	29.694
827.266	29.713
827.292	29.699
827.317	29.759
827.342	29.717
827.368	29.782
827.393	29.745
827.418	29.717
827.444	29.754
827.469	29.773
827.495	29.694
827.520	29.731
827.545	29.731
827.570	29.722
827.596	29.703
827.621	29.722
827.646	29.741
827.672	29.694
827.697	29.814
827.722	29.754
827.748	29.727
827.773	29.741
827.798	29.713
827.824	29.814
827.849	29.759
827.874	29.777
827.900	29.786
827.925	29.675
827.950	29.657
827.975	29.689
828.001	29.694
828.026	29.782
828.051	29.777
828.077	29.881
828.102	29.736
828.127	29.809
828.152	29.661
828.178	29.689
828.203	29.694
828.228	29.722
828.253	29.708
828.279	29.731
828.304	29.759
828.329	29.741
828.354	29.800
828.380	29.727
828.405	29.694
828.430	29.754
828.455	29.685
828.480	29.727
828.506	29.786
