Wavelength (nm)	Rel. spec. intensity (dB)
848.087	29.854
848.109	29.827
848.132	29.859
848.154	29.805
848.177	29.827
848.199	29.899
848.222	29.845
848.244	29.777
848.267	29.832
848.289	29.872
848.312	29.859
848.334	29.827
848.357	29.754
848.379	29.773
848.402	29.877
848.424	29.823
848.447	29.850
848.469	29.795
848.492	29.890
848.514	29.917
848.537	29.886
848.559	29.859
848.582	29.827
848.604	29.841
848.627	29.791
848.649	29.850
848.672	29.877
848.694	29.850
848.717	29.809
848.739	29.754
848.761	29.872
848.784	29.859
848.806	29.800
848.829	29.759
848.851	29.814
848.874	29.786
848.896	29.850
848.919	29.823
848.941	29.827
848.963	29.868
848.986	29.859
849.008	29.827
849.031	29.736
849.053	29.814
849.075	29.773
849.098	29.872
849.120	29.832
849.143	29.814
849.165	29.827
849.187	29.832
849.210	29.841
849.232	29.777
849.254	29.814
849.277	29.809
849.299	29.854
849.322	29.800
849.344	29.809
849.366	29.868
849.389	29.818
849.411	29.886
849.433	29.903
849.456	29.899
849.478	29.854
849.500	29.768
849.523	29.823
849.545	29.868
849.567	29.836
849.590	29.845
849.612	29.877
849.634	29.930
849.657	29.845
849.679	29.841
849.701	29.814
849.724	29.777
849.746	29.841
849.768	29.890
849.791	29.921
849.813	29.795
849.835	29.814
849.857	29.832
849.880	29.841
849.902	29.886
849.924	29.854
849.946	29.814
849.969	29.841
849.991	29.814
850.013	29.814
850.036	29.814
850.058	29.845
850.080	29.854
850.102	29.850
850.125	29.814
850.147	29.777
850.169	29.859
850.191	29.850
850.214	29.814
850.236	29.809
850.258	29.894
850.280	29.773
850.302	29.782
850.325	29.850
850.347	29.850
850.369	29.814
850.391	29.877
850.414	29.736
850.436	29.827
850.458	29.809
850.480	29.903
850.502	29.872
850.524	29.845
850.547	29.872
850.569	29.832
850.591	29.854
850.613	29.886
850.635	29.886
850.658	29.859
850.680	29.818
850.702	29.827
850.724	29.818
850.746	29.881
850.768	29.827
850.791	29.809
850.813	29.939
850.835	29.890
850.857	29.791
850.879	29.786
850.901	29.823
850.923	29.841
850.945	29.859
850.968	29.832
850.990	29.759
851.012	29.795
851.034	29.863
851.056	29.934
851.078	29.809
851.100	29.818
851.122	29.841
851.144	29.814
851.167	29.832
851.189	29.890
851.211	29.859
851.233	29.854
851.255	29.886
851.277	29.786
851.299	29.782
851.321	29.782
851.343	29.850
851.365	29.850
851.387	29.809
851.409	29.827
851.431	29.877
851.453	29.881
851.476	29.859
851.498	29.800
851.520	29.823
851.542	29.805
851.564	29.827
851.586	29.899
851.608	29.890
851.630	29.899
851.652	29.850
851.674	29.886
851.696	29.845
851.718	29.890
851.740	29.854
851.762	29.863
851.784	29.948
851.806	30.141
851.828	30.378
851.850	30.821
851.872	31.261
851.894	31.830
851.916	32.170
851.938	31.602
851.960	30.569
851.982	30.077
852.004	29.934
852.026	29.872
852.048	29.814
852.070	29.886
852.092	29.877
852.114	29.917
852.135	29.890
852.157	29.890
852.179	29.868
852.201	29.917
852.223	29.939
852.245	30.116
852.267	30.330
852.289	30.824
852.311	31.351
852.333	32.052
852.355	32.876
852.377	33.615
852.399	34.208
852.421	34.631
852.442	34.574
852.464	35.234
852.486	36.377
852.508	37.318
852.530	37.257
852.552	37.042
852.574	36.055
852.596	34.342
852.618	33.077
852.639	31.658
852.661	30.667
852.683	30.116
852.705	29.969
852.727	29.952
852.749	29.921
852.771	29.877
852.792	29.886
852.814	29.969
852.836	30.000
852.858	30.060
852.880	30.286
852.902	30.515
852.924	31.045
852.945	31.959
852.967	33.132
852.989	34.630
853.011	36.149
853.033	37.184
853.055	37.579
853.076	37.777
853.098	37.379
853.120	36.797
853.142	35.555
853.164	34.011
853.185	32.509
853.207	30.803
853.229	30.154
853.251	30.017
853.272	29.894
853.294	29.899
853.316	29.912
853.338	29.930
853.360	29.886
853.381	29.859
853.403	29.894
853.425	29.809
