Wavelength (nm)	Rel. spec. intensity (dB)
842.068	29.657
842.092	29.773
842.115	29.773
842.139	29.764
842.162	29.657
842.185	29.741
842.209	29.694
842.232	29.736
842.255	29.722
842.279	29.731
842.302	29.727
842.326	29.727
842.349	29.768
842.372	29.754
842.396	29.727
842.419	29.708
842.442	29.694
842.466	29.708
842.489	29.773
842.512	29.736
842.536	29.708
842.559	29.745
842.582	29.614
842.606	29.736
842.629	29.731
842.652	29.764
842.676	29.657
842.699	29.671
842.722	29.731
842.746	29.689
842.769	29.685
842.792	29.736
842.815	29.736
842.839	29.675
842.862	29.731
842.885	29.619
842.909	29.699
842.932	29.685
842.955	29.741
842.978	29.777
843.002	29.795
843.025	29.759
843.048	29.657
843.071	29.764
843.095	29.754
843.118	29.759
843.141	29.722
843.164	29.777
843.188	29.713
843.211	29.699
843.234	29.661
843.257	29.713
843.281	29.661
843.304	29.699
843.327	29.717
843.350	29.731
843.374	29.731
843.397	29.680
843.420	29.731
843.443	29.750
843.466	29.731
843.490	29.754
843.513	29.741
843.536	29.754
843.559	29.814
843.582	29.773
843.606	29.657
843.629	29.661
843.652	29.708
843.675	29.795
843.698	29.759
843.721	29.694
843.745	29.736
843.768	29.731
843.791	29.661
843.814	29.731
843.837	29.717
843.860	29.647
843.883	29.647
843.907	29.773
843.930	29.694
843.953	29.666
843.976	29.638
843.999	29.727
844.022	29.717
844.045	29.745
844.069	29.703
844.092	29.699
844.115	29.745
844.138	29.713
844.161	29.759
844.184	29.713
844.207	29.652
844.230	29.795
844.253	29.768
844.276	29.703
844.300	29.823
844.323	29.703
844.346	29.694
844.369	29.754
844.392	29.699
844.415	29.675
844.438	29.731
844.461	29.694
844.484	29.694
844.507	29.657
844.530	29.713
844.553	29.727
844.576	29.722
844.599	29.675
844.622	29.708
844.645	29.703
844.668	29.657
844.692	29.736
844.715	29.708
844.738	29.638
844.761	29.786
844.784	29.638
844.807	29.731
844.830	29.731
844.853	29.675
844.876	29.791
844.899	29.643
844.922	29.717
844.945	29.727
844.968	29.685
844.991	29.671
845.014	29.694
845.037	29.736
845.060	29.717
845.083	29.736
845.105	29.689
845.128	29.689
845.151	29.703
845.174	29.722
845.197	29.713
845.220	29.717
845.243	29.717
845.266	29.764
845.289	29.736
845.312	29.741
845.335	29.680
845.358	29.680
845.381	29.745
845.404	29.680
845.427	29.699
845.450	29.689
845.473	29.741
845.496	29.666
845.518	29.699
845.541	29.666
845.564	29.703
845.587	29.717
845.610	29.809
845.633	29.699
845.656	29.661
845.679	29.699
845.702	29.750
845.724	29.727
845.747	29.731
845.770	29.671
845.793	29.750
845.816	29.689
845.839	29.666
845.862	29.694
845.885	29.661
845.907	29.750
845.930	29.764
845.953	29.764
845.976	29.777
845.999	29.773
846.022	29.717
