Wavelength (nm)	Rel. spec. intensity (dB)
850.391	29.717
850.414	29.741
850.436	29.750
850.458	29.727
850.480	29.713
850.502	29.708
850.524	29.782
850.547	29.773
850.569	29.773
850.591	29.741
850.613	29.795
850.635	29.777
850.658	29.750
850.680	29.773
850.702	29.685
850.724	29.731
850.746	29.708
850.768	29.764
850.791	29.736
850.813	29.800
850.835	29.717
850.857	29.736
850.879	29.754
850.901	29.805
850.923	29.736
850.945	29.713
850.968	29.795
850.990	29.741
851.012	29.727
851.034	29.722
851.056	29.689
851.078	29.786
851.100	29.764
851.122	29.717
851.144	29.708
851.167	29.713
851.189	29.666
851.211	29.689
851.233	29.713
851.255	29.764
851.277	29.736
851.299	29.800
851.321	29.722
851.343	29.694
851.365	29.708
851.387	29.694
851.409	29.741
851.431	29.741
851.453	29.685
851.476	29.689
851.498	29.699
851.520	29.754
851.542	29.750
851.564	29.745
851.586	29.791
851.608	29.832
851.630	29.814
851.652	29.736
851.674	29.741
851.696	29.754
851.718	29.773
851.740	29.685
851.762	29.741
851.784	29.680
851.806	29.731
851.828	29.661
851.850	29.773
851.872	29.777
851.894	29.764
851.916	29.745
851.938	29.750
851.960	29.680
851.982	29.741
852.004	29.795
852.026	29.845
852.048	29.777
852.070	29.754
852.092	29.736
852.114	29.759
852.135	29.750
852.157	29.786
852.179	29.754
852.201	29.694
852.223	29.694
852.245	29.745
852.267	29.773
852.289	29.768
852.311	29.791
852.333	29.727
852.355	29.736
852.377	29.754
852.399	29.731
852.421	29.666
852.442	29.754
852.464	29.722
852.486	29.754
852.508	29.786
852.530	29.754
852.552	29.713
852.574	29.699
852.596	29.689
852.618	29.717
852.639	29.666
852.661	29.703
852.683	29.685
852.705	29.832
852.727	29.777
852.749	29.689
852.771	29.731
852.792	29.689
852.814	29.694
852.836	29.741
852.858	29.736
852.880	29.750
852.902	29.745
852.924	29.827
852.945	29.666
852.967	29.722
852.989	29.745
853.011	29.727
853.033	29.759
853.055	29.661
853.076	29.699
853.098	29.675
853.120	29.768
853.142	29.754
853.164	29.666
853.185	29.708
853.207	29.764
853.229	29.713
853.251	29.713
853.272	29.791
853.294	29.717
853.316	29.782
853.338	29.741
853.360	29.845
853.381	29.800
853.403	29.750
853.425	29.666
853.447	29.661
853.468	29.841
853.490	29.661
853.512	29.823
853.534	29.727
853.555	29.791
853.577	29.832
853.599	29.764
853.620	29.805
853.642	29.786
853.664	29.731
853.686	29.680
853.707	29.713
853.729	29.750
853.751	29.717
853.773	29.777
853.794	29.717
853.816	29.736
853.838	29.713
853.859	29.759
853.881	29.754
853.903	29.773
853.924	29.717
853.946	29.759
853.968	29.773
853.989	29.809
854.011	29.722
854.033	29.814
854.054	29.814
854.076	29.731
854.098	29.759
854.119	29.805
854.141	29.741
854.163	29.722
854.184	29.754
854.206	29.713
854.228	29.713
854.249	29.791
854.271	29.745
854.292	29.736
854.314	29.727
854.336	29.809
854.357	29.736
854.379	29.680
854.401	29.689
854.422	29.754
854.444	29.699
854.465	29.782
854.487	29.736
854.509	29.713
854.530	29.708
854.552	29.680
854.573	29.768
854.595	29.773
854.617	29.745
854.638	29.773
854.660	29.754
854.681	29.694
854.703	29.708
854.724	29.731
854.746	29.713
854.767	29.773
854.789	29.782
854.811	29.791
854.832	29.759
854.854	29.736
854.875	29.800
854.897	29.731
854.918	29.727
854.940	29.736
854.961	29.777
854.983	29.652
855.004	29.764
855.026	29.768
855.047	29.727
855.069	29.841
855.090	29.708
855.112	29.745
855.133	29.736
855.155	29.694
855.176	29.736
855.198	29.777
855.219	29.791
855.241	29.903
855.262	30.154
855.284	30.577
855.305	31.300
855.327	32.284
855.348	33.371
855.370	34.219
855.391	34.395
855.413	33.895
855.434	33.084
855.456	32.127
855.477	30.997
855.498	30.187
855.520	29.854
855.541	29.786
855.563	29.773
855.584	29.841
855.606	29.750
855.627	29.736
855.648	29.759
855.670	29.777
855.691	29.777
855.713	29.727
855.734	29.736
855.755	29.782
855.777	29.717
855.798	29.680
855.820	29.708
855.841	29.680
855.862	29.717
855.884	29.717
855.905	29.736
855.927	29.782
855.948	29.741
855.969	29.708
855.991	29.759
856.012	29.754
856.033	29.717
856.055	29.675
856.076	29.727
856.098	29.741
856.119	29.736
856.140	29.773
856.162	29.727
856.183	29.777
856.204	29.713
856.226	29.727
856.247	29.708
856.268	29.773
856.290	29.773
856.311	29.736
856.332	29.685
856.354	29.754
856.375	29.731
856.396	29.805
856.417	29.768
856.439	29.795
856.460	29.773
856.481	29.717
856.503	29.809
856.524	29.745
856.545	29.754
856.566	29.685
856.588	29.727
856.609	29.795
856.630	29.750
856.652	29.764
856.673	29.736
856.694	29.773
856.715	29.759
856.737	29.809
856.758	29.773
856.779	29.736
856.800	29.703
856.822	29.689
856.843	29.708
856.864	29.694
856.885	29.731
856.907	29.773
856.928	29.805
856.949	29.818
856.970	29.666
856.991	29.685
857.013	29.786
857.034	29.795
857.055	29.800
857.076	29.699
857.097	29.795
857.119	29.764
857.140	29.717
857.161	29.666
857.182	29.703
857.203	29.768
857.225	29.759
857.246	29.736
857.267	29.708
857.288	29.722
857.309	29.754
857.330	29.750
857.352	29.713
857.373	29.727
857.394	29.638
857.415	29.745
857.436	29.713
857.457	29.832
857.479	29.741
857.500	29.773
857.521	29.754
857.542	29.750
857.563	29.777
857.584	29.809
857.605	29.727
857.626	29.754
857.648	29.661
857.669	29.741
857.690	29.736
857.711	29.754
857.732	29.722
857.753	29.836
857.774	29.754
857.795	29.741
857.816	29.741
857.837	29.850
857.859	29.773
857.880	29.800
857.901	29.750
857.922	29.717
857.943	29.727
857.964	29.754
857.985	29.727
858.006	29.741
858.027	29.703
858.048	29.782
858.069	29.699
858.090	29.703
858.111	29.745
858.132	29.836
858.153	29.680
858.174	29.795
858.195	29.745
858.216	29.685
858.237	29.777
858.258	29.703
858.279	29.717
858.300	29.703
858.321	29.713
858.342	29.741
858.363	29.773
858.384	29.685
858.406	29.722
858.426	29.731
858.447	29.680
858.468	29.741
858.489	29.727
858.510	29.713
858.531	29.750
858.552	29.694
858.573	29.713
858.594	29.795
858.615	29.731
858.636	29.741
858.657	29.722
858.678	29.689
858.699	29.750
858.720	29.680
858.741	29.675
858.762	29.699
858.783	29.777
858.804	29.699
858.825	29.717
858.846	29.731
858.867	29.777
858.888	29.745
858.908	29.731
858.929	29.754
858.950	29.671
858.971	29.736
858.992	29.750
859.013	29.768
859.034	29.750
859.055	29.754
859.076	29.722
859.097	29.722
859.117	29.773
859.138	29.745
859.159	29.768
859.180	29.680
859.201	29.745
859.222	29.708
859.243	29.731
859.264	29.731
859.284	29.703
859.305	29.814
859.326	29.754
859.347	29.750
859.368	29.750
859.389	29.727
859.410	29.717
859.430	29.768
859.451	29.713
859.472	29.722
859.493	29.773
859.514	29.768
859.534	29.666
859.555	29.745
859.576	29.750
