Wavelength (nm)	Rel. spec. intensity (dB)
850.280	29.671
850.302	29.699
850.325	29.768
850.347	29.786
850.369	29.782
850.391	29.795
850.414	29.717
850.436	29.722
850.458	29.731
850.480	29.759
850.502	29.795
850.524	29.777
850.547	29.717
850.569	29.722
850.591	29.745
850.613	29.731
850.635	29.699
850.658	29.731
850.680	29.722
850.702	29.800
850.724	29.722
850.746	29.782
850.768	29.791
850.791	29.764
850.813	29.736
850.835	29.773
850.857	29.777
850.879	29.717
850.901	29.759
850.923	29.713
850.945	29.768
850.968	29.832
850.990	29.827
851.012	29.805
851.034	29.814
851.056	29.759
851.078	29.731
851.100	29.773
851.122	29.773
851.144	29.722
851.167	29.754
851.189	29.754
851.211	29.741
851.233	29.731
851.255	29.689
851.277	29.736
851.299	29.727
851.321	29.777
851.343	29.777
851.365	29.805
851.387	29.759
851.409	29.741
851.431	29.764
851.453	29.717
851.476	29.745
851.498	29.764
851.520	29.800
851.542	29.777
851.564	29.773
851.586	29.694
851.608	29.750
851.630	29.777
851.652	29.768
851.674	29.764
851.696	29.782
851.718	29.745
851.740	29.750
851.762	29.809
851.784	29.759
851.806	29.745
851.828	29.800
851.850	29.750
851.872	29.894
851.894	29.786
851.916	29.800
851.938	29.832
851.960	29.754
851.982	29.717
852.004	29.666
852.026	29.754
852.048	29.708
852.070	29.754
852.092	29.809
852.114	29.727
852.135	29.754
852.157	29.754
852.179	29.727
852.201	29.754
852.223	29.768
852.245	29.736
852.267	29.759
852.289	29.786
852.311	29.750
852.333	29.773
852.355	29.764
852.377	29.764
852.399	29.782
852.421	29.750
852.442	29.727
852.464	29.759
852.486	29.773
852.508	29.800
852.530	29.782
852.552	29.818
852.574	29.818
852.596	29.791
852.618	29.741
852.639	29.731
852.661	29.750
852.683	29.773
852.705	29.731
852.727	29.685
852.749	29.694
852.771	29.722
852.792	29.786
852.814	29.795
852.836	29.777
852.858	29.827
852.880	29.750
852.902	29.731
852.924	29.731
852.945	29.741
852.967	29.773
852.989	29.754
853.011	29.759
853.033	29.703
853.055	29.750
853.076	29.782
853.098	29.773
853.120	29.877
853.142	29.741
853.164	29.713
853.185	29.773
853.207	29.832
853.229	29.795
853.251	29.782
853.272	29.713
853.294	29.759
853.316	29.782
853.338	29.745
853.360	29.773
853.381	29.777
853.403	29.731
853.425	29.818
853.447	29.768
853.468	29.814
853.490	29.791
853.512	29.764
853.534	29.689
853.555	29.713
853.577	29.754
853.599	29.764
853.620	29.717
853.642	29.727
853.664	29.741
853.686	29.713
853.707	29.727
853.729	29.805
853.751	29.786
853.773	29.754
853.794	29.754
853.816	29.791
853.838	29.832
853.859	29.777
853.881	29.750
853.903	29.773
853.924	29.750
853.946	29.754
853.968	29.786
853.989	29.754
854.011	29.777
854.033	29.759
854.054	29.809
854.076	29.764
854.098	29.791
854.119	29.741
854.141	29.768
854.163	29.759
854.184	29.859
854.206	29.773
854.228	29.836
854.249	29.809
854.271	29.703
854.292	29.699
854.314	29.717
854.336	29.708
854.357	29.773
854.379	29.773
854.401	29.708
854.422	29.800
854.444	29.754
854.465	29.786
854.487	29.764
854.509	29.750
854.530	29.689
854.552	29.759
854.573	29.731
854.595	29.777
854.617	29.741
854.638	29.675
854.660	29.782
854.681	29.800
854.703	29.818
854.724	29.671
854.746	29.759
854.767	29.791
854.789	29.768
854.811	29.759
854.832	29.754
854.854	29.754
854.875	29.717
854.897	29.841
854.918	29.786
854.940	29.800
854.961	29.845
854.983	29.823
855.004	29.782
855.026	29.782
855.047	29.841
855.069	29.764
855.090	29.736
855.112	29.768
855.133	29.764
855.155	29.764
855.176	30.220
855.198	31.109
855.219	32.055
855.241	33.049
855.262	33.589
855.284	33.450
855.305	32.538
855.327	31.284
855.348	30.228
855.370	29.939
855.391	29.800
855.413	29.827
855.434	29.832
855.456	29.791
855.477	29.741
855.498	29.736
855.520	29.809
855.541	29.795
855.563	29.741
855.584	29.782
855.606	29.814
855.627	29.818
855.648	29.814
855.670	29.773
855.691	29.741
855.713	29.777
855.734	29.782
855.755	29.777
855.777	29.827
855.798	29.786
855.820	29.759
855.841	29.745
855.862	29.750
855.884	29.759
855.905	29.841
855.927	29.741
855.948	29.754
855.969	29.745
855.991	29.741
856.012	29.754
856.033	29.854
856.055	29.773
856.076	29.800
856.098	29.708
856.119	29.850
856.140	29.777
856.162	29.685
856.183	29.768
856.204	29.836
856.226	29.814
856.247	29.750
856.268	29.809
856.290	29.741
856.311	29.768
856.332	29.764
856.354	29.717
856.375	29.727
856.396	29.795
856.417	29.699
856.439	29.727
856.460	29.741
856.481	29.727
856.503	29.754
856.524	29.791
856.545	29.782
856.566	29.722
856.588	29.736
856.609	29.845
856.630	29.647
856.652	29.786
856.673	29.764
856.694	29.777
856.715	29.731
856.737	29.722
856.758	29.736
856.779	29.777
856.800	29.800
856.822	29.818
856.843	29.773
856.864	29.773
856.885	29.759
856.907	29.736
856.928	29.777
856.949	29.759
856.970	29.777
856.991	29.708
857.013	29.791
857.034	29.754
857.055	29.699
857.076	29.754
857.097	29.764
857.119	29.736
857.140	29.759
857.161	29.773
857.182	29.764
857.203	29.773
857.225	29.786
857.246	29.750
857.267	29.736
857.288	29.773
857.309	29.741
857.330	29.736
857.352	29.731
857.373	29.722
857.394	29.795
857.415	29.786
857.436	29.791
857.457	29.777
857.479	29.805
857.500	29.809
857.521	29.754
857.542	29.773
857.563	29.764
857.584	29.768
857.605	29.768
857.626	29.745
857.648	29.741
857.669	29.768
857.690	29.694
857.711	29.854
857.732	29.754
857.753	29.841
857.774	29.759
857.795	29.759
857.816	29.795
857.837	29.722
857.859	29.805
857.880	29.745
857.901	29.768
857.922	29.836
857.943	29.768
857.964	29.741
857.985	29.741
858.006	29.759
858.027	29.717
858.048	29.722
858.069	29.805
858.090	29.750
858.111	29.759
858.132	29.832
858.153	29.713
858.174	29.782
858.195	29.745
858.216	29.773
858.237	29.777
858.258	29.750
858.279	29.754
858.300	29.727
858.321	29.777
858.342	29.823
858.363	29.836
858.384	29.845
858.406	29.777
858.426	29.832
858.447	29.727
858.468	29.768
858.489	29.750
858.510	29.736
858.531	29.708
858.552	29.800
858.573	29.768
858.594	29.736
858.615	29.809
858.636	29.841
858.657	29.768
858.678	29.759
858.699	29.722
858.720	29.708
858.741	29.722
858.762	29.795
858.783	29.777
858.804	29.703
858.825	29.768
858.846	29.750
858.867	29.741
858.888	29.786
858.908	29.754
858.929	29.791
858.950	29.823
858.971	29.809
858.992	29.782
859.013	29.708
859.034	29.777
859.055	29.773
859.076	29.708
859.097	29.675
859.117	29.699
859.138	29.713
859.159	29.717
859.180	29.768
859.201	29.717
859.222	29.717
859.243	29.689
859.264	29.750
859.284	29.786
859.305	29.754
859.326	29.741
859.347	29.717
859.368	29.786
859.389	29.786
859.410	29.764
859.430	29.827
859.451	29.671
859.472	29.736
859.493	29.795
859.514	29.773
859.534	29.823
859.555	29.782
859.576	29.773
859.597	29.773
859.618	29.836
859.639	29.754
859.659	29.795
859.680	29.786
859.701	29.694
859.722	29.731
859.742	29.764
859.763	29.671
859.784	29.703
859.805	29.694
859.826	29.689
859.846	29.759
859.867	29.754
859.888	29.805
859.909	29.741
859.929	29.759
859.950	29.722
859.971	29.741
859.992	29.731
860.012	29.699
860.033	29.827
860.054	29.782
860.075	29.731
860.095	29.773
860.116	29.750
860.137	29.708
860.158	29.713
860.178	29.754
860.199	29.800
860.220	29.827
860.240	29.717
860.261	29.777
