Wavelength (nm)	Rel. spec. intensity (dB)
845.793	29.890
845.816	29.754
845.839	29.841
845.862	29.890
845.885	29.859
845.907	29.863
845.930	29.850
845.953	29.809
845.976	29.717
845.999	29.827
846.022	29.814
846.045	29.809
846.067	29.850
846.090	29.791
846.113	29.863
846.136	29.850
846.159	29.800
846.182	29.827
846.204	29.809
846.227	29.854
846.250	29.800
846.273	29.832
846.296	29.800
846.318	29.823
846.341	29.890
846.364	29.854
846.387	29.894
846.410	29.814
846.432	29.859
846.455	29.791
846.478	29.754
846.501	29.809
846.523	29.827
846.546	29.845
846.569	29.845
846.592	29.872
846.614	29.886
846.637	29.872
846.660	29.850
846.683	29.782
846.705	29.800
846.728	29.836
846.751	29.877
846.774	29.845
846.796	29.832
846.819	29.823
846.842	29.863
846.865	29.899
846.887	29.805
846.910	29.836
846.933	29.805
846.955	29.805
846.978	29.850
847.001	29.850
847.023	29.863
847.046	29.845
847.069	29.800
847.092	29.823
847.114	29.795
847.137	29.841
847.160	29.841
847.182	29.818
847.205	29.841
847.228	29.773
847.250	29.912
847.273	29.863
847.296	29.877
847.318	29.854
847.341	29.841
847.364	29.832
847.386	29.877
847.409	29.827
847.432	29.827
847.454	29.795
847.477	29.863
847.499	29.805
847.522	29.777
847.545	29.814
847.567	29.768
847.590	29.836
847.613	29.805
847.635	29.818
847.658	29.894
847.680	29.795
847.703	29.877
847.726	29.800
847.748	29.886
847.771	29.872
847.793	29.795
847.816	29.912
847.839	29.890
847.861	29.818
847.884	29.863
847.906	29.863
847.929	29.903
847.951	29.877
847.974	29.836
847.996	29.759
848.019	29.841
848.042	29.795
848.064	29.845
848.087	29.863
848.109	29.809
848.132	29.943
848.154	29.841
848.177	29.814
848.199	29.912
848.222	29.827
848.244	29.917
848.267	29.836
848.289	29.899
848.312	29.863
848.334	29.868
848.357	29.863
848.379	29.894
848.402	29.845
848.424	29.795
848.447	29.773
848.469	29.814
848.492	29.845
848.514	29.890
848.537	29.863
848.559	29.881
848.582	29.764
848.604	29.791
848.627	29.823
848.649	29.800
848.672	29.903
848.694	29.850
848.717	29.818
848.739	29.832
848.761	29.917
848.784	29.877
848.806	29.823
848.829	29.791
848.851	29.841
848.874	29.845
848.896	29.832
848.919	29.850
848.941	29.917
848.963	29.877
848.986	29.877
849.008	29.859
849.031	29.899
849.053	29.836
849.075	29.854
849.098	29.930
849.120	29.845
849.143	29.823
849.165	29.818
849.187	29.791
849.210	29.845
849.232	29.827
849.254	29.786
849.277	29.903
849.299	29.890
849.322	29.782
849.344	29.809
849.366	29.832
849.389	29.845
849.411	29.881
849.433	29.795
849.456	29.872
849.478	29.868
849.500	29.827
849.523	29.845
849.545	29.832
849.567	29.845
849.590	30.154
849.612	30.824
849.634	31.858
849.657	32.804
849.679	33.310
849.701	33.564
849.724	34.048
849.746	34.291
849.768	33.330
849.791	31.770
849.813	30.354
849.835	30.035
849.857	29.926
849.880	29.890
849.902	29.886
849.924	29.823
849.946	29.863
849.969	29.827
849.991	29.818
850.013	29.832
850.036	29.850
850.058	29.863
850.080	29.800
850.102	29.836
850.125	29.881
850.147	29.854
850.169	29.809
850.191	29.805
850.214	29.886
850.236	29.939
850.258	29.845
850.280	29.872
850.302	29.823
850.325	29.841
850.347	29.868
850.369	29.899
850.391	29.872
850.414	29.859
850.436	29.850
850.458	29.836
850.480	29.859
850.502	29.854
850.524	29.791
850.547	29.841
850.569	29.863
850.591	29.827
850.613	29.795
850.635	29.921
850.658	30.199
850.680	31.694
850.702	33.233
850.724	34.577
850.746	35.982
850.768	37.444
850.791	38.079
850.813	36.639
850.835	34.887
850.857	33.397
850.879	31.575
850.901	30.378
850.923	29.969
850.945	29.894
850.968	29.939
850.990	29.926
851.012	29.908
851.034	29.814
851.056	29.899
851.078	29.903
851.100	29.908
851.122	29.832
851.144	29.841
851.167	29.912
851.189	29.899
851.211	29.877
851.233	29.868
851.255	29.903
851.277	29.868
851.299	29.809
851.321	29.836
851.343	29.827
851.365	29.872
851.387	29.863
851.409	29.859
851.431	29.832
851.453	29.795
851.476	29.809
851.498	29.921
851.520	29.921
851.542	29.903
851.564	29.850
851.586	29.886
851.608	29.877
851.630	29.948
851.652	29.841
851.674	29.886
851.696	29.841
851.718	29.894
851.740	29.859
851.762	29.850
851.784	29.836
851.806	29.872
851.828	29.863
851.850	29.832
851.872	29.836
851.894	29.886
851.916	29.899
851.938	29.845
851.960	29.782
851.982	29.877
852.004	29.908
852.026	29.841
852.048	29.832
852.070	29.717
852.092	29.845
852.114	29.881
852.135	29.795
852.157	29.809
852.179	29.832
852.201	29.713
852.223	29.854
852.245	29.832
852.267	29.800
852.289	29.894
852.311	29.850
852.333	29.800
852.355	29.827
852.377	29.841
852.399	29.827
852.421	29.854
852.442	29.809
852.464	29.863
852.486	29.850
852.508	29.859
852.530	29.818
852.552	29.877
852.574	29.827
852.596	29.863
852.618	29.894
852.639	29.850
852.661	29.912
852.683	29.868
852.705	29.786
852.727	29.782
852.749	29.791
852.771	29.850
852.792	29.768
852.814	29.786
852.836	29.863
852.858	29.912
852.880	29.894
852.902	29.899
852.924	29.800
852.945	29.872
852.967	29.894
852.989	29.791
853.011	29.773
853.033	29.809
853.055	29.832
853.076	29.818
853.098	29.877
853.120	29.845
853.142	29.750
853.164	29.786
853.185	29.814
853.207	29.845
853.229	29.841
853.251	29.850
853.272	29.845
853.294	29.881
853.316	29.841
853.338	29.903
853.360	29.791
853.381	29.823
853.403	29.791
853.425	29.845
853.447	29.890
853.468	29.827
853.490	29.727
853.512	29.786
853.534	29.877
853.555	29.818
853.577	29.841
853.599	29.800
853.620	29.791
853.642	29.850
853.664	29.881
853.686	29.795
853.707	29.868
853.729	29.850
853.751	29.768
853.773	29.827
853.794	29.795
853.816	29.877
853.838	29.863
853.859	29.890
853.881	29.805
853.903	29.800
853.924	29.764
853.946	29.832
853.968	29.854
853.989	29.912
854.011	29.868
854.033	29.890
854.054	29.805
854.076	29.845
854.098	29.939
854.119	29.886
854.141	29.791
854.163	29.777
854.184	29.854
854.206	29.872
854.228	29.872
854.249	29.863
854.271	29.836
854.292	29.930
854.314	29.877
854.336	29.845
854.357	29.872
854.379	29.809
854.401	29.791
854.422	29.814
854.444	29.845
854.465	29.845
854.487	29.912
854.509	29.841
854.530	29.800
854.552	29.845
854.573	29.859
854.595	29.832
854.617	29.809
854.638	29.845
854.660	29.881
854.681	29.782
854.703	29.841
854.724	29.850
854.746	29.800
854.767	29.939
854.789	29.859
854.811	29.850
854.832	29.934
854.854	29.863
854.875	29.791
854.897	29.845
854.918	29.832
854.940	29.814
854.961	29.750
854.983	29.868
855.004	29.836
855.026	29.805
855.047	29.782
855.069	29.791
855.090	29.764
855.112	29.823
855.133	29.836
855.155	29.814
855.176	29.786
855.198	29.841
855.219	29.841
855.241	29.854
855.262	29.872
855.284	29.868
855.305	29.841
855.327	29.791
855.348	29.841
855.370	29.854
855.391	29.791
855.413	29.863
855.434	29.930
855.456	29.899
855.477	29.899
855.498	29.917
855.520	29.845
855.541	29.854
855.563	29.786
855.584	29.832
855.606	29.877
855.627	29.890
855.648	29.872
855.670	29.854
855.691	29.881
855.713	29.827
855.734	29.832
855.755	29.814
855.777	29.809
