Wavelength (nm)	Rel. spec. intensity (dB)
850.280	29.795
850.302	29.754
850.325	29.759
850.347	29.777
850.369	29.795
850.391	29.759
850.414	29.759
850.436	29.791
850.458	29.741
850.480	29.741
850.502	29.845
850.524	29.800
850.547	29.759
850.569	29.764
850.591	29.731
850.613	29.836
850.635	29.859
850.658	29.782
850.680	29.750
850.702	29.768
850.724	29.731
850.746	29.722
850.768	29.823
850.791	29.717
850.813	29.722
850.835	29.745
850.857	29.805
850.879	29.638
850.901	29.722
850.923	29.768
850.945	29.773
850.968	29.795
850.990	29.708
851.012	29.727
851.034	29.689
851.056	29.699
851.078	29.814
851.100	29.754
851.122	29.782
851.144	29.818
851.167	29.814
851.189	29.773
851.211	29.759
851.233	29.777
851.255	29.832
851.277	29.717
851.299	29.708
851.321	29.736
851.343	29.717
851.365	29.745
851.387	29.773
851.409	29.764
851.431	29.754
851.453	29.845
851.476	29.786
851.498	29.786
851.520	29.750
851.542	29.782
851.564	29.727
851.586	29.759
851.608	29.773
851.630	29.745
851.652	29.741
851.674	29.800
851.696	29.768
851.718	29.795
851.740	29.768
851.762	29.745
851.784	29.764
851.806	29.717
851.828	29.805
851.850	29.773
851.872	29.736
851.894	29.750
851.916	29.868
851.938	29.791
851.960	29.782
851.982	29.759
852.004	29.827
852.026	29.689
852.048	29.689
852.070	29.689
852.092	29.777
852.114	29.800
852.135	29.750
852.157	29.722
852.179	29.791
852.201	29.782
852.223	29.768
852.245	29.782
852.267	29.703
852.289	29.768
852.311	29.791
852.333	29.791
852.355	29.841
852.377	29.814
852.399	29.750
852.421	29.731
852.442	29.782
852.464	29.773
852.486	29.759
852.508	29.782
852.530	29.795
852.552	29.809
852.574	29.722
852.596	29.809
852.618	29.759
852.639	29.805
852.661	29.754
852.683	29.661
852.705	29.671
852.727	29.727
852.749	29.722
852.771	29.731
852.792	29.818
852.814	29.777
852.836	29.791
852.858	29.759
852.880	29.754
852.902	29.773
852.924	29.832
852.945	29.713
852.967	29.713
852.989	29.786
853.011	29.786
853.033	29.800
853.055	29.708
853.076	29.805
853.098	29.745
853.120	29.731
853.142	29.814
853.164	29.759
853.185	29.764
853.207	29.791
853.229	29.750
853.251	29.741
853.272	29.773
853.294	29.750
853.316	29.736
853.338	29.786
853.360	29.731
853.381	29.741
853.403	29.786
853.425	29.814
853.447	29.768
853.468	29.754
853.490	29.800
853.512	29.841
853.534	29.809
853.555	29.791
853.577	29.713
853.599	29.814
853.620	29.754
853.642	29.786
853.664	29.768
853.686	29.791
853.707	29.859
853.729	29.859
853.751	29.800
853.773	29.736
853.794	29.818
853.816	29.827
853.838	29.795
853.859	29.795
853.881	29.759
853.903	29.823
853.924	29.736
853.946	29.759
