Wavelength (nm)	Rel. spec. intensity (dB)
847.386	29.759
847.409	29.805
847.432	29.768
847.454	29.800
847.477	29.773
847.499	29.731
847.522	29.764
847.545	29.689
847.567	29.708
847.590	29.768
847.613	29.736
847.635	29.764
847.658	29.741
847.680	29.777
847.703	29.768
847.726	29.764
847.748	29.703
847.771	29.800
847.793	29.764
847.816	29.708
847.839	29.713
847.861	29.703
847.884	29.827
847.906	29.814
847.929	29.764
847.951	29.736
847.974	29.827
847.996	29.759
848.019	29.717
848.042	29.685
848.064	29.795
848.087	29.741
848.109	29.722
848.132	29.666
848.154	29.722
848.177	29.754
848.199	29.832
848.222	29.717
848.244	29.759
848.267	29.750
848.289	29.795
848.312	29.786
848.334	29.795
848.357	29.795
848.379	29.782
848.402	29.777
848.424	29.764
848.447	29.795
848.469	29.741
848.492	29.708
848.514	29.754
848.537	29.791
848.559	29.773
848.582	29.859
848.604	29.680
848.627	29.713
848.649	29.777
848.672	29.727
848.694	29.759
848.717	29.768
848.739	29.754
848.761	29.764
848.784	29.736
848.806	29.727
848.829	29.791
848.851	29.773
848.874	29.777
848.896	29.754
848.919	29.713
848.941	29.750
848.963	29.777
848.986	29.777
849.008	29.736
849.031	29.741
849.053	29.805
849.075	29.764
849.098	29.791
849.120	29.814
849.143	29.786
849.165	29.759
849.187	29.727
849.210	29.731
849.232	29.750
849.254	29.764
849.277	29.717
849.299	29.713
849.322	29.717
849.344	29.731
849.366	29.689
849.389	29.754
849.411	29.791
849.433	29.768
849.456	29.768
849.478	29.800
849.500	29.736
849.523	29.777
849.545	29.791
849.567	29.717
849.590	29.782
849.612	29.782
849.634	29.759
849.657	29.863
849.679	29.768
849.701	29.741
849.724	29.727
849.746	29.759
849.768	29.782
849.791	29.786
849.813	29.764
849.835	29.800
849.857	29.845
849.880	29.750
849.902	29.754
849.924	29.750
849.946	29.699
849.969	29.832
849.991	29.777
850.013	29.754
850.036	29.750
850.058	29.791
850.080	29.791
850.102	29.727
850.125	29.731
850.147	29.741
850.169	29.750
850.191	29.791
850.214	29.795
850.236	29.827
850.258	29.759
850.280	29.736
850.302	29.809
850.325	29.750
850.347	29.836
850.369	29.782
850.391	29.759
850.414	29.777
850.436	29.750
850.458	29.727
850.480	29.759
850.502	29.666
850.524	29.750
850.547	29.754
850.569	29.836
850.591	29.680
850.613	29.661
850.635	29.643
850.658	29.750
850.680	29.731
850.702	29.754
850.724	29.768
850.746	29.722
850.768	29.750
850.791	29.731
850.813	29.786
850.835	29.768
850.857	29.805
850.879	29.759
850.901	29.782
850.923	29.800
850.945	29.754
850.968	29.823
850.990	29.836
851.012	29.800
851.034	29.736
851.056	29.814
851.078	29.741
851.100	29.759
851.122	29.777
851.144	29.777
851.167	29.800
851.189	29.741
851.211	29.809
851.233	29.754
851.255	29.768
851.277	29.699
851.299	29.768
851.321	29.768
851.343	29.741
851.365	29.782
851.387	29.694
851.409	29.750
851.431	29.768
851.453	29.708
851.476	29.759
851.498	29.750
851.520	29.777
851.542	29.741
851.564	29.768
851.586	29.764
851.608	29.754
851.630	29.791
851.652	29.694
851.674	29.768
851.696	29.800
851.718	29.750
851.740	29.736
851.762	29.647
851.784	29.731
851.806	29.750
851.828	29.791
851.850	29.777
851.872	29.827
851.894	29.795
851.916	29.773
851.938	29.713
851.960	29.717
851.982	29.814
852.004	29.750
852.026	29.750
852.048	29.736
852.070	29.699
852.092	29.754
852.114	29.731
852.135	29.736
852.157	29.722
852.179	29.750
852.201	29.777
852.223	29.786
852.245	29.731
852.267	29.773
852.289	29.759
852.311	29.841
852.333	30.090
852.355	30.770
852.377	31.458
852.399	31.303
852.421	30.322
852.442	29.903
852.464	29.786
852.486	29.832
852.508	29.694
852.530	29.750
852.552	29.741
852.574	29.689
852.596	29.759
852.618	29.768
852.639	29.680
852.661	29.731
852.683	29.703
852.705	29.754
852.727	29.759
852.749	29.754
852.771	29.827
852.792	29.859
852.814	29.827
852.836	29.795
852.858	29.791
852.880	29.750
852.902	29.717
852.924	29.795
852.945	29.745
852.967	29.731
852.989	29.768
853.011	29.773
853.033	29.777
853.055	29.754
853.076	29.773
853.098	29.717
853.120	29.777
853.142	29.768
853.164	29.768
853.185	29.800
853.207	29.736
853.229	29.823
853.251	29.791
853.272	29.782
853.294	29.777
853.316	29.795
853.338	29.823
853.360	29.759
853.381	29.773
853.403	29.805
853.425	29.841
853.447	29.699
853.468	29.777
853.490	29.722
853.512	29.736
853.534	29.777
853.555	29.768
853.577	29.777
853.599	29.773
853.620	29.764
853.642	29.759
853.664	29.791
853.686	29.805
853.707	29.768
853.729	29.841
853.751	29.777
853.773	29.773
853.794	29.764
853.816	29.800
853.838	29.754
853.859	29.786
853.881	29.759
853.903	29.782
853.924	29.777
853.946	29.768
853.968	29.727
853.989	29.786
854.011	29.800
854.033	29.850
854.054	29.827
854.076	29.773
854.098	29.764
854.119	29.800
854.141	29.731
854.163	29.708
854.184	29.777
854.206	29.782
854.228	29.741
854.249	29.708
854.271	29.854
854.292	29.731
854.314	29.764
854.336	29.795
854.357	29.727
854.379	29.731
854.401	29.717
854.422	29.768
854.444	29.741
854.465	29.841
854.487	29.750
854.509	29.750
854.530	29.791
854.552	29.836
854.573	29.736
854.595	29.699
854.617	29.764
854.638	29.773
854.660	29.731
854.681	29.759
854.703	29.768
854.724	29.850
854.746	29.750
854.767	29.708
854.789	29.791
854.811	29.727
854.832	29.717
854.854	29.741
854.875	29.703
854.897	29.713
854.918	29.717
854.940	29.736
854.961	29.777
854.983	29.773
855.004	29.800
855.026	29.836
855.047	29.814
855.069	29.836
855.090	29.759
855.112	29.750
855.133	29.759
855.155	29.782
855.176	29.836
855.198	29.745
855.219	29.713
855.241	29.777
855.262	29.754
855.284	29.791
855.305	29.836
855.327	29.800
855.348	29.795
855.370	29.736
855.391	29.699
855.413	29.782
855.434	29.795
855.456	29.795
855.477	29.827
855.498	29.722
855.520	29.764
855.541	29.791
855.563	29.680
855.584	29.745
855.606	29.786
855.627	29.754
855.648	29.786
855.670	29.731
855.691	29.764
855.713	29.791
855.734	29.750
855.755	29.773
855.777	29.741
855.798	29.717
855.820	29.703
855.841	29.777
855.862	29.800
855.884	29.750
855.905	29.699
855.927	29.800
855.948	29.685
855.969	29.836
855.991	29.818
856.012	29.731
856.033	29.791
856.055	29.750
856.076	29.699
856.098	29.818
856.119	29.727
856.140	29.736
856.162	29.754
856.183	29.768
856.204	29.754
856.226	29.782
856.247	29.836
856.268	29.768
856.290	29.773
856.311	29.836
856.332	29.809
856.354	29.745
856.375	29.736
856.396	29.741
856.417	29.786
856.439	29.731
856.460	29.703
856.481	29.786
856.503	29.768
856.524	29.832
856.545	29.685
856.566	29.786
856.588	29.768
856.609	29.777
856.630	29.759
856.652	29.727
856.673	29.777
856.694	29.805
856.715	29.685
856.737	29.759
856.758	29.814
856.779	29.736
856.800	29.764
856.822	29.708
856.843	29.750
856.864	29.717
856.885	29.727
856.907	29.745
856.928	29.773
856.949	29.727
856.970	29.731
856.991	29.750
857.013	29.727
857.034	29.823
857.055	29.736
857.076	29.717
857.097	29.731
857.119	29.809
857.140	29.795
857.161	29.795
857.182	29.722
857.203	29.805
857.225	29.750
857.246	29.782
857.267	29.754
857.288	29.786
857.309	29.754
857.330	29.736
857.352	29.736
857.373	29.741
