Wavelength (nm)	Rel. spec. intensity (dB)
843.745	29.908
843.768	29.809
843.791	29.836
843.814	29.845
843.837	29.859
843.860	29.814
843.883	29.894
843.907	29.881
843.930	29.777
843.953	29.800
843.976	29.786
843.999	29.881
844.022	29.832
844.045	29.827
844.069	29.809
844.092	29.795
844.115	29.809
844.138	29.877
844.161	29.832
844.184	29.832
844.207	29.777
844.230	29.894
844.253	29.777
844.276	29.881
844.300	29.823
844.323	29.841
844.346	29.872
844.369	29.832
844.392	29.814
844.415	29.836
844.438	29.800
844.461	29.809
844.484	29.859
844.507	29.894
844.530	29.854
844.553	29.782
844.576	29.841
844.599	29.818
844.622	29.850
844.645	29.868
844.668	29.850
844.692	29.818
844.715	29.877
844.738	29.890
844.761	29.845
844.784	29.750
844.807	29.786
844.830	29.791
844.853	29.777
844.876	29.814
844.899	29.809
844.922	29.841
844.945	29.868
844.968	29.863
844.991	29.894
845.014	29.827
845.037	29.818
845.060	29.777
845.083	29.795
845.105	29.814
845.128	29.836
845.151	29.736
845.174	29.809
845.197	29.881
845.220	29.741
845.243	29.764
845.266	29.845
845.289	29.814
845.312	29.764
845.335	29.832
845.358	29.836
845.381	29.926
845.404	29.800
845.427	29.881
845.450	29.827
845.473	29.832
845.496	29.836
845.518	29.795
845.541	29.859
845.564	29.836
845.587	29.886
845.610	29.854
845.633	29.836
845.656	29.827
845.679	29.777
845.702	29.800
845.724	29.886
845.747	29.890
845.770	29.832
845.793	29.782
845.816	29.809
845.839	29.827
845.862	29.805
845.885	29.791
845.907	29.809
845.930	29.859
845.953	29.841
845.976	29.863
845.999	29.786
846.022	29.872
846.045	29.854
846.067	29.827
846.090	29.872
846.113	29.845
846.136	29.877
846.159	29.868
846.182	29.827
846.204	29.827
846.227	29.773
846.250	29.754
846.273	29.800
846.296	29.832
846.318	29.827
846.341	29.845
846.364	29.832
846.387	29.827
846.410	29.823
846.432	29.791
846.455	29.809
846.478	29.814
846.501	29.832
846.523	29.836
846.546	29.881
846.569	29.805
846.592	29.854
846.614	29.805
846.637	29.850
846.660	29.903
846.683	29.800
846.705	29.809
846.728	29.850
846.751	29.890
846.774	29.791
846.796	29.850
846.819	29.827
846.842	29.863
846.865	29.827
846.887	29.881
846.910	29.809
846.933	29.836
846.955	29.827
846.978	29.818
847.001	29.759
847.023	29.841
847.046	29.717
847.069	29.773
847.092	29.759
847.114	29.805
847.137	29.791
847.160	29.809
847.182	29.786
847.205	29.868
847.228	29.805
847.250	29.795
847.273	29.814
847.296	29.814
847.318	29.814
847.341	29.863
847.364	29.863
847.386	29.800
847.409	29.805
847.432	29.886
847.454	29.832
847.477	29.832
847.499	29.823
847.522	29.845
847.545	29.800
847.567	29.791
847.590	29.786
847.613	29.800
847.635	29.836
847.658	29.782
847.680	29.886
847.703	29.818
847.726	29.818
847.748	29.850
847.771	29.805
847.793	29.786
847.816	29.823
847.839	29.791
847.861	29.827
847.884	29.917
847.906	29.850
847.929	29.818
847.951	29.786
847.974	29.827
847.996	29.786
848.019	29.836
848.042	29.841
848.064	29.814
848.087	29.836
848.109	29.791
848.132	29.850
848.154	29.917
848.177	29.809
848.199	29.814
848.222	29.863
848.244	29.827
848.267	29.854
848.289	29.890
848.312	29.863
848.334	29.850
848.357	29.863
848.379	29.894
848.402	29.832
848.424	29.791
848.447	29.850
848.469	29.877
848.492	29.800
848.514	29.800
848.537	29.854
848.559	29.886
848.582	29.868
848.604	29.850
848.627	30.073
848.649	31.232
848.672	32.263
848.694	33.156
848.717	34.382
848.739	35.613
848.761	35.281
848.784	33.432
848.806	32.130
848.829	30.615
848.851	30.086
848.874	29.930
848.896	29.886
848.919	29.908
848.941	29.899
848.963	29.881
848.986	29.854
849.008	29.845
849.031	29.823
849.053	29.814
849.075	29.805
849.098	29.872
849.120	29.921
