Wavelength (nm)	Rel. spec. intensity (dB)
847.771	29.754
847.793	29.727
847.816	29.786
847.839	29.750
847.861	29.759
847.884	29.727
847.906	29.694
847.929	29.708
847.951	29.768
847.974	29.827
847.996	29.750
848.019	29.694
848.042	29.643
848.064	29.722
848.087	29.699
848.109	29.609
848.132	29.717
848.154	29.675
848.177	29.699
848.199	29.741
848.222	29.699
848.244	29.768
848.267	29.694
848.289	29.675
848.312	29.694
848.334	29.713
848.357	29.708
848.379	29.764
848.402	29.832
848.424	29.754
848.447	29.685
848.469	29.722
848.492	29.708
848.514	29.768
848.537	29.764
848.559	29.699
848.582	29.795
848.604	29.786
848.627	29.694
848.649	29.717
848.672	29.666
848.694	29.666
848.717	29.643
848.739	29.736
848.761	29.736
848.784	29.685
848.806	29.773
848.829	29.699
848.851	29.731
848.874	29.713
848.896	29.680
848.919	29.666
848.941	29.661
848.963	29.745
848.986	29.703
849.008	29.661
849.031	29.727
849.053	29.782
849.075	29.680
849.098	29.731
849.120	29.680
849.143	29.694
849.165	29.694
849.187	29.661
849.210	29.754
849.232	29.736
849.254	29.661
849.277	29.694
849.299	29.694
849.322	29.694
849.344	29.722
849.366	29.727
849.389	29.713
849.411	29.685
849.433	29.773
849.456	29.685
849.478	29.689
849.500	29.694
849.523	29.722
849.545	29.782
849.567	29.727
849.590	29.708
849.612	29.731
849.634	29.727
849.657	29.647
849.679	29.689
849.701	29.745
849.724	29.750
849.746	29.694
849.768	29.773
849.791	29.754
849.813	29.841
849.835	29.703
849.857	29.717
849.880	29.675
849.902	29.727
849.924	29.703
849.946	29.694
849.969	29.689
849.991	29.722
850.013	29.741
850.036	29.791
850.058	29.694
850.080	29.717
850.102	29.722
850.125	29.694
850.147	29.773
850.169	29.689
850.191	29.791
850.214	29.722
850.236	29.689
850.258	29.736
850.280	29.764
850.302	29.694
850.325	29.666
850.347	29.818
850.369	29.675
850.391	29.768
850.414	29.727
850.436	29.731
850.458	29.741
850.480	29.750
850.502	29.633
850.524	29.708
850.547	29.699
850.569	29.671
850.591	29.703
850.613	29.745
850.635	29.713
850.658	29.777
850.680	29.773
850.702	29.805
850.724	29.727
850.746	29.727
850.768	29.745
850.791	29.754
850.813	29.782
850.835	29.722
850.857	29.708
850.879	29.571
850.901	29.699
850.923	29.680
850.945	29.699
850.968	29.722
850.990	29.782
851.012	29.795
851.034	29.764
851.056	29.741
851.078	29.727
851.100	29.773
851.122	29.741
851.144	29.680
851.167	29.694
851.189	29.699
851.211	29.703
851.233	29.754
851.255	29.741
851.277	29.708
851.299	29.727
851.321	29.750
851.343	29.699
851.365	29.736
851.387	29.680
851.409	29.750
851.431	29.832
851.453	29.722
851.476	29.717
851.498	29.717
851.520	29.731
851.542	29.703
851.564	29.717
851.586	29.750
851.608	29.741
851.630	29.814
851.652	29.791
851.674	29.917
851.696	30.245
851.718	30.719
851.740	31.342
851.762	32.028
851.784	32.636
851.806	33.043
851.828	31.973
851.850	30.821
851.872	29.987
851.894	29.854
851.916	29.795
851.938	29.786
851.960	29.741
851.982	29.731
852.004	29.694
852.026	29.791
852.048	29.764
852.070	29.773
852.092	29.791
852.114	29.722
852.135	29.717
852.157	29.741
852.179	29.666
852.201	29.694
852.223	29.689
852.245	29.736
852.267	29.741
852.289	29.736
852.311	29.768
852.333	29.773
852.355	29.814
852.377	29.805
852.399	29.832
852.421	29.859
852.442	29.987
852.464	30.195
852.486	30.584
852.508	31.370
852.530	32.297
852.552	33.465
852.574	34.496
852.596	35.292
852.618	35.433
852.639	35.936
852.661	36.460
852.683	36.457
852.705	36.470
852.727	36.990
852.749	37.169
852.771	36.120
852.792	34.823
852.814	33.649
852.836	32.044
852.858	30.584
852.880	30.030
852.902	29.863
852.924	29.886
852.945	29.773
852.967	29.841
852.989	29.745
853.011	29.786
853.033	29.759
853.055	29.652
853.076	29.768
853.098	29.708
853.120	29.745
853.142	29.845
853.164	29.750
853.185	29.731
853.207	29.768
853.229	29.689
853.251	29.741
853.272	29.722
853.294	29.786
853.316	29.731
853.338	29.731
853.360	29.699
853.381	29.713
853.403	29.800
853.425	30.090
853.447	30.453
853.468	31.274
853.490	32.509
853.512	34.076
853.534	35.391
853.555	36.101
853.577	35.810
853.599	35.134
853.620	34.109
853.642	32.806
853.664	31.290
853.686	30.158
853.707	29.969
853.729	29.814
853.751	29.805
853.773	29.827
853.794	29.754
853.816	29.722
853.838	29.759
853.859	29.750
853.881	29.731
853.903	29.731
853.924	29.624
853.946	29.764
853.968	29.786
853.989	29.750
854.011	29.782
854.033	29.777
854.054	29.741
854.076	29.836
854.098	29.827
854.119	29.750
854.141	29.722
854.163	29.768
854.184	29.800
854.206	29.750
854.228	29.708
854.249	29.624
854.271	29.643
854.292	29.694
854.314	29.708
854.336	29.745
854.357	29.795
854.379	29.713
854.401	29.717
854.422	29.657
854.444	29.694
854.465	29.727
854.487	29.731
854.509	29.736
854.530	29.777
854.552	29.722
854.573	29.689
854.595	29.713
854.617	29.764
854.638	29.777
854.660	29.713
854.681	29.708
854.703	29.717
854.724	29.773
854.746	29.727
854.767	29.777
854.789	29.741
854.811	29.717
854.832	29.671
854.854	29.717
854.875	29.777
854.897	29.782
854.918	29.675
854.940	29.652
854.961	29.727
854.983	29.675
855.004	29.699
855.026	29.731
855.047	29.777
855.069	29.708
855.090	29.666
855.112	29.685
855.133	29.708
855.155	29.694
855.176	29.768
855.198	29.782
855.219	29.685
855.241	29.786
855.262	29.652
855.284	29.754
855.305	29.685
855.327	29.722
855.348	29.657
855.370	29.800
855.391	29.722
855.413	29.694
855.434	29.657
855.456	29.652
855.477	29.600
855.498	29.731
855.520	29.722
855.541	29.699
855.563	29.708
855.584	29.671
855.606	29.717
855.627	29.814
855.648	29.764
855.670	29.727
855.691	29.717
855.713	29.795
855.734	29.750
855.755	29.745
855.777	29.736
855.798	29.713
855.820	29.764
855.841	29.750
855.862	29.731
855.884	29.689
855.905	29.628
855.927	29.759
855.948	29.731
855.969	29.694
855.991	29.745
856.012	29.717
856.033	29.699
856.055	29.727
856.076	29.605
856.098	29.708
856.119	29.722
856.140	29.689
856.162	29.685
856.183	29.657
856.204	29.731
856.226	29.727
856.247	29.773
856.268	29.685
856.290	29.736
856.311	29.675
856.332	29.741
856.354	29.741
856.375	29.699
856.396	29.708
856.417	29.703
856.439	29.727
856.460	29.731
856.481	29.680
856.503	29.590
856.524	29.750
856.545	29.764
856.566	29.680
856.588	29.768
856.609	29.773
856.630	29.782
856.652	29.727
856.673	29.689
856.694	29.754
856.715	29.736
856.737	29.638
856.758	29.741
856.779	29.731
856.800	29.759
856.822	29.675
856.843	29.703
856.864	29.786
856.885	29.703
856.907	29.713
856.928	29.680
856.949	29.736
856.970	29.750
856.991	29.661
857.013	29.736
857.034	29.741
857.055	29.685
857.076	29.703
857.097	29.689
857.119	29.685
857.140	29.694
857.161	29.657
857.182	29.708
857.203	29.722
857.225	29.731
857.246	29.754
857.267	29.661
857.288	29.699
857.309	29.717
857.330	29.717
857.352	29.685
857.373	29.671
857.394	29.759
857.415	29.727
857.436	29.689
857.457	29.699
857.479	29.666
857.500	29.666
857.521	29.671
857.542	29.708
857.563	29.619
857.584	29.717
857.605	29.703
857.626	29.680
857.648	29.708
857.669	29.795
857.690	29.736
857.711	29.722
857.732	29.633
