Wavelength (nm)	Rel. spec. intensity (dB)
844.115	29.859
844.138	29.818
844.161	29.854
844.184	29.818
844.207	29.827
844.230	29.863
844.253	29.836
844.276	29.886
844.300	29.823
844.323	29.791
844.346	29.930
844.369	29.841
844.392	29.841
844.415	29.836
844.438	29.791
844.461	29.894
844.484	29.845
844.507	29.850
844.530	29.854
844.553	29.886
844.576	29.872
844.599	29.868
844.622	29.845
844.645	29.823
844.668	29.863
844.692	29.845
844.715	29.764
844.738	29.886
844.761	29.827
844.784	29.827
844.807	29.791
844.830	29.903
844.853	29.921
844.876	29.786
844.899	29.814
844.922	29.845
844.945	29.881
844.968	29.854
844.991	29.845
845.014	29.836
845.037	29.809
845.060	29.863
845.083	29.814
845.105	29.845
845.128	29.877
845.151	29.836
845.174	29.836
845.197	29.827
845.220	29.845
845.243	29.814
845.266	29.827
845.289	29.890
845.312	29.854
845.335	29.786
845.358	29.877
845.381	29.850
845.404	29.841
845.427	29.899
845.450	29.845
845.473	29.850
845.496	29.886
845.518	29.836
845.541	29.899
845.564	29.863
845.587	29.832
845.610	29.786
845.633	29.841
845.656	29.786
845.679	29.841
845.702	29.814
845.724	29.786
845.747	29.850
845.770	29.881
845.793	29.832
845.816	29.800
845.839	29.809
845.862	29.823
845.885	29.754
845.907	29.777
845.930	29.886
845.953	29.886
845.976	29.899
845.999	29.854
846.022	29.908
846.045	29.845
846.067	29.881
846.090	29.863
846.113	29.827
846.136	29.859
846.159	29.877
846.182	29.877
846.204	29.877
846.227	29.841
846.250	29.872
846.273	29.832
846.296	29.886
846.318	29.777
846.341	29.823
846.364	29.741
846.387	29.845
846.410	29.777
846.432	29.809
846.455	29.827
846.478	29.872
846.501	29.841
846.523	29.903
846.546	29.809
846.569	29.809
846.592	29.764
846.614	29.818
846.637	29.764
846.660	29.850
846.683	29.777
846.705	29.832
846.728	29.868
846.751	29.823
846.774	29.841
846.796	29.823
846.819	29.859
846.842	29.768
846.865	29.818
846.887	29.850
846.910	29.791
846.933	29.782
846.955	29.850
846.978	29.863
847.001	29.777
847.023	29.872
847.046	29.768
847.069	29.836
847.092	29.841
847.114	29.800
847.137	29.814
847.160	29.952
847.182	29.863
847.205	29.912
847.228	29.814
847.250	29.809
847.273	29.773
847.296	29.795
847.318	29.805
847.341	29.890
847.364	29.777
847.386	29.836
847.409	29.814
847.432	29.845
847.454	29.850
847.477	29.786
847.499	29.814
847.522	29.841
847.545	29.777
847.567	29.850
847.590	29.868
847.613	29.800
847.635	29.872
847.658	29.894
847.680	29.836
847.703	29.845
847.726	29.823
847.748	29.827
847.771	29.877
847.793	29.881
847.816	29.854
847.839	29.814
847.861	29.850
847.884	29.786
847.906	29.845
847.929	29.859
847.951	29.800
847.974	29.823
847.996	29.827
848.019	29.854
848.042	29.745
848.064	29.832
848.087	29.854
848.109	29.863
848.132	29.917
848.154	29.881
848.177	29.823
848.199	29.800
848.222	29.841
848.244	29.768
848.267	29.845
848.289	29.881
848.312	29.791
848.334	29.827
848.357	29.832
848.379	29.795
848.402	29.791
848.424	29.823
848.447	29.859
848.469	29.899
848.492	30.204
848.514	31.202
848.537	32.261
848.559	33.189
848.582	33.705
848.604	33.690
848.627	33.981
848.649	33.101
848.672	31.781
848.694	30.592
848.717	30.090
848.739	29.899
848.761	29.926
848.784	29.908
848.806	29.908
848.829	29.845
848.851	29.850
848.874	29.881
848.896	29.868
848.919	29.832
848.941	29.805
848.963	29.863
848.986	30.282
849.008	31.697
849.031	32.660
849.053	33.670
849.075	35.038
849.098	36.155
849.120	35.160
849.143	33.395
849.165	31.841
849.187	30.441
849.210	30.017
849.232	29.974
849.254	29.917
849.277	29.890
849.299	29.930
849.322	29.859
849.344	29.841
849.366	29.926
849.389	29.818
849.411	29.886
849.433	29.809
849.456	29.832
849.478	29.823
849.500	29.841
849.523	29.814
849.545	29.827
849.567	29.773
849.590	29.845
849.612	29.886
849.634	29.845
849.657	29.872
849.679	29.805
849.701	29.841
849.724	29.908
849.746	29.943
849.768	29.832
849.791	29.786
849.813	29.863
849.835	29.832
849.857	29.827
849.880	29.868
849.902	29.832
849.924	29.863
849.946	29.894
849.969	29.868
849.991	29.845
850.013	29.827
850.036	29.832
850.058	29.850
850.080	29.800
850.102	29.814
850.125	29.841
850.147	29.823
850.169	29.809
850.191	29.845
850.214	29.836
850.236	29.818
850.258	29.764
850.280	29.832
850.302	29.859
850.325	29.854
850.347	29.836
850.369	29.795
850.391	29.841
850.414	29.814
850.436	29.823
850.458	29.845
850.480	29.908
850.502	29.814
850.524	29.800
850.547	29.841
850.569	29.886
850.591	29.795
850.613	29.868
850.635	29.886
850.658	29.859
850.680	29.894
850.702	29.894
850.724	29.836
850.746	29.859
850.768	29.854
850.791	29.863
850.813	29.863
850.835	29.782
850.857	29.921
850.879	29.859
850.901	29.809
850.923	29.841
850.945	29.800
850.968	29.827
850.990	29.827
851.012	29.903
851.034	29.768
851.056	29.850
851.078	29.850
851.100	29.863
851.122	29.863
851.144	29.841
851.167	29.836
851.189	29.800
851.211	29.908
851.233	29.777
851.255	29.786
851.277	29.872
851.299	29.805
851.321	29.863
851.343	29.809
851.365	29.832
851.387	29.881
851.409	29.814
851.431	29.845
851.453	29.832
851.476	29.814
851.498	29.823
851.520	29.800
851.542	29.736
851.564	29.800
851.586	29.841
851.608	29.863
851.630	29.890
851.652	29.814
851.674	29.868
851.696	29.872
851.718	29.863
851.740	29.832
851.762	29.872
851.784	29.868
851.806	29.809
