Wavelength (nm)	Rel. spec. intensity (dB)
846.955	29.759
846.978	29.886
847.001	29.750
847.023	29.836
847.046	29.795
847.069	29.805
847.092	29.800
847.114	29.814
847.137	29.845
847.160	29.868
847.182	29.845
847.205	29.850
847.228	29.777
847.250	29.930
847.273	29.805
847.296	29.845
847.318	29.863
847.341	29.868
847.364	29.881
847.386	29.850
847.409	29.791
847.432	29.863
847.454	29.805
847.477	29.850
847.499	29.827
847.522	29.768
847.545	29.814
847.567	29.890
847.590	29.890
847.613	29.850
847.635	29.872
847.658	29.773
847.680	29.832
847.703	29.868
847.726	29.912
847.748	29.814
847.771	29.773
847.793	29.805
847.816	29.872
847.839	29.854
847.861	29.868
847.884	29.800
847.906	29.836
847.929	29.917
847.951	29.795
847.974	29.859
847.996	29.786
848.019	29.859
848.042	29.832
848.064	29.886
848.087	29.773
848.109	29.795
848.132	29.872
848.154	29.800
848.177	29.881
848.199	29.818
848.222	29.934
848.244	29.827
848.267	29.786
848.289	29.795
848.312	29.782
848.334	29.832
848.357	29.759
848.379	29.809
848.402	29.850
848.424	29.805
848.447	29.877
848.469	29.903
848.492	29.786
848.514	29.823
848.537	29.845
848.559	29.863
848.582	29.894
848.604	29.814
848.627	29.827
848.649	29.868
848.672	29.836
848.694	29.777
848.717	29.741
848.739	29.845
848.761	29.777
848.784	29.741
848.806	29.850
848.829	29.814
848.851	29.845
848.874	29.850
848.896	29.868
848.919	29.841
848.941	29.978
848.963	29.903
848.986	29.859
849.008	29.863
849.031	29.868
849.053	29.827
849.075	29.832
849.098	29.899
849.120	29.859
849.143	29.850
849.165	29.854
849.187	29.786
849.210	29.841
849.232	29.832
849.254	29.814
849.277	29.859
849.299	29.863
849.322	29.795
849.344	29.850
849.366	29.859
849.389	29.845
849.411	29.863
849.433	29.886
849.456	29.854
849.478	29.894
849.500	29.814
849.523	29.863
849.545	29.841
849.567	29.877
849.590	29.850
849.612	29.782
849.634	29.836
849.657	29.768
849.679	29.850
849.701	29.800
849.724	29.845
849.746	29.809
849.768	29.827
849.791	29.859
849.813	29.832
849.835	29.805
849.857	29.845
849.880	29.881
849.902	29.899
849.924	29.845
849.946	29.872
849.969	29.791
849.991	29.841
850.013	29.832
850.036	29.750
850.058	29.881
850.080	29.868
850.102	29.809
850.125	29.827
850.147	29.859
850.169	29.836
850.191	29.863
850.214	29.854
850.236	29.791
850.258	29.805
850.280	29.827
850.302	29.908
850.325	29.850
850.347	29.899
850.369	29.859
850.391	29.881
850.414	29.850
850.436	29.773
850.458	29.894
850.480	29.814
850.502	29.836
850.524	29.791
850.547	29.890
850.569	29.854
850.591	29.814
850.613	29.854
850.635	29.818
850.658	29.872
850.680	29.845
850.702	29.850
850.724	29.859
850.746	29.818
850.768	29.805
850.791	29.877
850.813	29.768
850.835	29.759
850.857	29.859
850.879	29.921
850.901	29.877
850.923	29.832
850.945	29.886
850.968	29.991
850.990	30.430
851.012	31.041
851.034	31.804
851.056	32.577
851.078	33.428
851.100	33.753
851.122	33.241
851.144	33.506
851.167	33.775
851.189	33.651
851.211	33.976
851.233	34.729
851.255	34.883
851.277	33.531
851.299	32.330
851.321	30.959
851.343	30.216
851.365	29.961
851.387	29.961
851.409	29.917
851.431	29.894
851.453	29.854
851.476	29.872
851.498	29.845
851.520	29.881
851.542	29.868
851.564	29.877
851.586	29.868
851.608	29.934
851.630	29.850
851.652	29.814
851.674	29.872
851.696	29.795
851.718	29.827
851.740	29.850
851.762	29.930
851.784	30.004
851.806	30.508
851.828	31.248
851.850	32.398
851.872	33.946
851.894	35.806
851.916	37.478
851.938	38.685
851.960	38.668
851.982	38.664
852.004	38.148
852.026	36.127
852.048	34.616
852.070	33.128
852.092	31.784
852.114	30.488
852.135	30.069
852.157	29.969
852.179	29.827
852.201	29.863
852.223	29.921
852.245	29.912
852.267	29.930
852.289	29.948
852.311	29.899
852.333	29.899
852.355	29.868
852.377	29.795
852.399	29.868
852.421	29.800
852.442	29.786
852.464	29.930
852.486	29.921
852.508	29.912
852.530	29.899
852.552	29.912
852.574	29.886
852.596	29.934
852.618	30.175
852.639	30.090
852.661	29.903
852.683	29.917
852.705	29.859
852.727	29.859
852.749	29.850
852.771	29.764
852.792	29.777
852.814	29.872
852.836	29.850
852.858	29.921
852.880	29.805
852.902	29.850
852.924	29.827
852.945	29.877
852.967	29.836
852.989	29.832
853.011	29.854
853.033	29.841
853.055	29.863
853.076	29.859
853.098	29.823
853.120	29.912
853.142	29.881
853.164	29.805
853.185	29.841
853.207	29.872
853.229	29.859
853.251	29.877
853.272	29.890
853.294	29.827
853.316	29.805
853.338	29.832
853.360	29.845
853.381	29.886
853.403	29.850
853.425	29.795
853.447	29.832
853.468	29.886
853.490	29.800
853.512	29.777
853.534	29.872
853.555	29.850
853.577	29.845
853.599	29.886
853.620	29.868
853.642	29.890
853.664	29.795
853.686	29.850
853.707	29.863
853.729	29.814
853.751	29.832
853.773	29.841
853.794	29.805
853.816	29.777
853.838	29.768
853.859	29.845
853.881	29.791
853.903	29.832
853.924	29.814
853.946	29.881
853.968	29.795
853.989	29.791
854.011	29.764
854.033	29.863
854.054	29.795
854.076	29.782
854.098	29.836
854.119	29.863
854.141	29.845
854.163	29.809
854.184	29.881
854.206	29.782
854.228	29.881
854.249	29.899
854.271	29.809
854.292	29.894
854.314	29.832
854.336	29.836
854.357	29.805
854.379	29.912
854.401	29.868
854.422	29.854
854.444	29.809
854.465	29.791
854.487	29.814
854.509	29.795
854.530	29.886
854.552	29.777
854.573	29.818
854.595	29.795
854.617	29.841
854.638	29.872
854.660	29.912
854.681	29.899
854.703	29.850
854.724	29.827
854.746	29.750
854.767	29.886
854.789	29.894
854.811	29.832
854.832	29.841
854.854	29.832
854.875	29.786
854.897	29.827
854.918	29.832
854.940	29.872
854.961	29.818
854.983	29.886
855.004	29.791
855.026	29.814
855.047	29.859
855.069	29.832
855.090	29.791
855.112	29.791
855.133	29.809
855.155	29.827
855.176	29.881
855.198	29.854
855.219	29.894
855.241	29.890
855.262	29.894
855.284	29.881
855.305	29.836
855.327	29.814
855.348	29.800
855.370	29.841
855.391	29.850
855.413	29.886
855.434	29.877
855.456	29.877
855.477	29.805
855.498	29.854
855.520	29.768
855.541	29.850
855.563	29.818
855.584	29.791
855.606	29.863
855.627	29.814
855.648	29.841
855.670	29.921
855.691	29.854
855.713	29.809
855.734	29.890
855.755	29.786
855.777	29.836
855.798	29.791
855.820	29.845
855.841	29.854
855.862	29.868
855.884	29.850
855.905	29.872
855.927	29.868
855.948	29.854
855.969	29.850
855.991	29.850
856.012	29.841
856.033	29.890
856.055	29.881
856.076	29.850
856.098	29.881
856.119	29.809
856.140	29.872
856.162	29.814
856.183	29.850
856.204	29.863
856.226	29.886
856.247	29.863
856.268	29.795
856.290	29.827
856.311	29.795
856.332	29.827
856.354	29.854
856.375	29.841
856.396	29.899
856.417	29.921
856.439	29.827
856.460	29.886
856.481	29.841
856.503	29.773
856.524	29.841
856.545	29.823
856.566	29.836
856.588	29.908
856.609	29.912
856.630	29.832
856.652	29.926
856.673	29.872
856.694	29.859
856.715	29.741
856.737	29.841
856.758	29.859
856.779	29.881
856.800	29.854
856.822	29.827
856.843	29.805
856.864	29.881
856.885	29.881
856.907	29.850
856.928	29.814
